date,blockchain,category,symbol,label,vol_category,vol_market_symbol,vol_sub1,vol_sub2,vol_exch,vol_exch_sub,vol_hip3,oi_category,oi_market_symbol,oi_sub1,oi_sub2,oi_exch,oi_exch_sub,oi_hip3,tc_category,tc_market_symbol,tc_sub1,tc_sub2,tc_exch,tc_exch_sub,tc_hip3,lv_category,lv_market_symbol,lv_sub1,lv_sub2,lv_exch,lv_exch_sub,lv_hip3,lc_category,lc_market_symbol,lc_sub1,lc_sub2,lc_exch,lc_exch_sub,lc_hip3,tr_category,tr_market_symbol,tr_sub1,tr_sub2,tr_exch,tr_exch_sub,tr_hip3,avg_ts_category,avg_ts_market_symbol,avg_ts_sub1,avg_ts_sub2,avg_ts_exch,avg_ts_exch_sub,avg_ts_hip3,avg_ls_category,avg_ls_market_symbol,avg_ls_sub1,avg_ls_sub2,avg_ls_exch,avg_ls_exch_sub,avg_ls_hip3,rn_category,rn_market_symbol,rn_sub1,rn_sub2,rn_exch,rn_exch_sub,rn_hip3,cv_category,cv_market_symbol,cv_sub1,cv_sub2,cv_exch,cv_exch_sub,cv_hip3,x
2026-06-09,solana,Stock,_GOOGL,GOOGL,,622898.952076912,,,,,,,35553.45411,,,,,,,8731.0,,,,,,,0.0,,,,,,,,,,,,,,17.52006851851031,,,,,,,71.3433686950993,,,,,,,,,,,,,,11,,,,,,,#44a126,,,,,,True
2026-06-09,solana,Stock,_AMD,AMD,,144622.94991899998,,,,,,,11862.578647999999,,,,,,,29.0,,,,,,,0.0,,,,,,,0.0,,,,,,,12.191527172161935,,,,,,,4986.998273068964,,,,,,,,,,,,,,12,,,,,,,#db634d,,,,,,True
2026-06-09,solana,Stock,_AMZN,AMZN,,1109449.34510299,,,,,,,4777.5270973359375,,,,,,,269.0,,,,,,,490.039395,,,,,,,1.0,,,,,,,232.2225122954604,,,,,,,4124.347007817807,,,,,,,490.039395,,,,,,,16,,,,,,,#ad88b9,,,,,,True
2026-06-09,solana,Stock,_MSTR,MSTR,,686804.8492070098,,,,,,,1170.980673,,,,,,,196.0,,,,,,,3441.4817530003393,,,,,,,,,,,,,,586.5210801878109,,,,,,,3504.106373505152,,,,,,,,,,,,,,13,,,,,,,#66a49a,,,,,,True
2026-06-09,solana,Stock,_AAPL,AAPL,,6146119.433533353,,,,,,,519.91666675,,,,,,,1208.0,,,,,,,130878.653928,,,,,,,1.0,,,,,,,11821.35489510801,,,,,,,5087.847213189862,,,,,,,3845.653928,,,,,,,10,,,,,,,#debb22,,,,,,True
2026-06-09,solana,Stock,_MSFT,MSFT,,465493.82155735133,,,,,,,2.076935,,,,,,,122.0,,,,,,,0.0,,,,,,,,,,,,,,224125.36817827774,,,,,,,3815.523127519273,,,,,,,,,,,,,,14,,,,,,,#e1f3c1,,,,,,True
2026-06-09,solana,Stock,_META,META,,499827.48743641726,,,,,,,2.0584,,,,,,,108.0,,,,,,,0.0,,,,,,,,,,,,,,242823.30326293106,,,,,,,4628.032291077938,,,,,,,,,,,,,,15,,,,,,,#f1b05c,,,,,,True
2026-06-09,solana,Stock,__Information Technology,Information Technology,,,32110661.940678023,,,,,,,690473.2969413705,,,,,,,57559.0,,,,,,,882834.9638581718,,,,,,,1.0,,,,,,,46.505291490518864,,,,,,,557.8738675216391,,,,,,,3845.653928,,,,,,,1,,,,,,,#545cf8,,,,,True
2026-06-09,solana,Stock,__Industrials,Industrials,,,51088.08933333333,,,,,,,343532.9417,,,,,,,11629.0,,,,,,,,,,,,,,,,,,,,,0.14871380043066573,,,,,,,4.393162725370481,,,,,,,,,,,,,,3,,,,,,,#904ea6,,,,,True
2026-06-09,solana,Stock,__Consumer Discretionary,Consumer Discretionary,,,14554117.042637048,,,,,,,140551.50664928232,,,,,,,11095.0,,,,,,,222160.3274953527,,,,,,,1.0,,,,,,,103.55006068311943,,,,,,,1311.7726041132987,,,,,,,490.039395,,,,,,,2,,,,,,,#f79009,,,,,True
