date,symbol,fee_usd_totals,fee_usd_exch,rev_usd_totals,rev_usd_exch,delta_fee_usd_totals,delta_fee_usd_exch,delta_rev_usd_totals,delta_rev_usd_exch,rn_totals,rn_exch,cv_totals,cv_exch
2024-02-20,Flash Trade,,10511.73,,7358.21,,4701.459999999999,,3291.02,,4.0,,#63b512
2024-02-19,Total,582408.66891578,,158618.59688869503,,81400.25275575148,,21878.147615937894,,1.0,,#545cf8,
2024-02-19,Jupiter,,562729.32270278,,140682.330675695,,79322.43351975147,,19830.60837993787,,,,
2024-02-19,Drift,,13869.076213000011,,13869.076213000011,,1976.8892360000173,,1976.8892360000173,,,,
2024-02-19,Flash Trade,,5810.27,,4067.19,,100.93000000000029,,70.65000000000009,,4.0,,#63b512
2024-02-18,Total,501008.41616002854,,136740.44927275713,,-133915.9171264742,,-34886.334656618565,,1.0,,#545cf8,
2024-02-18,Jupiter,,483406.88918302854,,120851.72229575714,,-132344.6966264742,,-33086.17415661855,,,,
2024-02-18,Drift,,11892.186976999994,,11892.186976999994,,-2334.3505000000114,,-2334.3505000000114,,,,
2024-02-18,Flash Trade,,5709.34,,3996.54,,763.1300000000001,,534.19,,4.0,,#63b512
2024-02-17,Total,634924.3332865027,,171626.7839293757,,-146455.48020755674,,-38794.2578121392,,1.0,,#545cf8,
2024-02-17,Jupiter,,615751.5858095028,,153937.8964523757,,-143841.18986055674,,-35960.297465139185,,,,
2024-02-17,Drift,,14226.537477000005,,14226.537477000005,,-3346.540347000009,,-3346.540347000009,,,,
2024-02-17,Flash Trade,,4946.21,,3462.35,,732.25,,512.5799999999999,,4.0,,#63b512
2024-02-16,Total,781379.8134940595,,210421.0417415149,,-68589.48322876496,,-26180.587363441213,,1.0,,#545cf8,
2024-02-16,Jupiter,,759592.7756700595,,189898.19391751487,,-54645.70115376497,,-13661.425288441242,,,,
2024-02-16,Drift,,17573.077824000015,,17573.077824000015,,-9195.732074999993,,-9195.732074999993,,,,
2024-02-16,Flash Trade,,4213.96,,2949.77,,-4748.05,,-3323.43,,4.0,,#63b512
2024-02-15,Total,849969.2967228245,,236601.6291049561,,40024.96812991437,,-71.99312452142476,,1.0,,#545cf8,
2024-02-15,Jupiter,,814238.4768238245,,203559.6192059561,,52419.25500591437,,13104.813751478592,,,,
2024-02-15,Drift,,26768.809899000007,,26768.809899000007,,-15001.996876000012,,-15001.996876000012,,,,
2024-02-15,Flash Trade,,8962.01,,6273.2,,2607.71,,1825.1899999999996,,4.0,,#63b512
2024-02-14,Total,809944.3285929101,,236673.62222947754,,-120292.17781412776,,-22709.611000531906,,1.0,,#545cf8,
2024-02-14,Jupiter,,761819.2218179101,,190454.80545447752,,-129838.02241812774,,-32459.505604531936,,,,
2024-02-14,Drift,,41770.80677500002,,41770.80677500002,,10214.774604000031,,10214.774604000031,,,,
2024-02-14,Flash Trade,,6354.3,,4448.01,,-668.9299999999994,,-464.8800000000001,,4.0,,#63b512
2024-02-13,Total,930236.5064070378,,259383.23323000944,,2038.0477521680295,,-674.9481199579895,,1.0,,#545cf8,
2024-02-13,Jupiter,,891657.2442360378,,222914.31105900946,,3765.1944961680565,,941.2986240420141,,,,
2024-02-13,Drift,,31556.032170999988,,31556.032170999988,,-1346.256744000002,,-1346.256744000002,,,,
2024-02-13,Flash Trade,,7023.23,,4912.89,,-380.8900000000003,,-269.9899999999998,,4.0,,#63b512
2024-02-12,Total,928198.4586548698,,260058.18134996743,,539769.2387432295,,151223.23033280735,,1.0,,#545cf8,
2024-02-12,Jupiter,,887892.0497398698,,221973.01243496744,,517182.1845472295,,129295.54613680737,,,,
2024-02-12,Drift,,32902.28891499999,,32902.28891499999,,20389.16419599999,,20389.16419599999,,,,
2024-02-12,Flash Trade,,7404.12,,5182.88,,2197.8900000000003,,1538.52,,4.0,,#63b512
2024-02-11,Total,388429.2199116403,,108834.95101716007,,-166625.62277851405,,-44920.920956378526,,1.0,,#545cf8,
2024-02-11,Jupiter,,370709.8651926403,,92677.46629816007,,-161744.52242951404,,-40436.13060737851,,,,
2024-02-11,Drift,,12513.124719,,12513.124719,,-3560.0703490000014,,-3560.0703490000014,,,,
2024-02-11,Flash Trade,,5206.23,,3644.36,,-1321.0300000000007,,-924.7199999999998,,4.0,,#63b512
2024-02-10,Total,555054.8426901543,,153755.8719735386,,-178914.36210642103,,-46128.529985605244,,1.0,,#545cf8,
2024-02-10,Jupiter,,532454.3876221543,,133113.59690553858,,-178333.0294944211,,-44583.25737360527,,,,
2024-02-10,Drift,,16073.195068,,16073.195068,,-3794.5826119999947,,-3794.5826119999947,,,,
2024-02-10,Flash Trade,,6527.26,,4569.08,,3213.25,,2249.31,,4.0,,#63b512
2024-02-09,Total,733969.2047965754,,199884.40195914384,,170619.93171074637,,48806.12624318659,,1.0,,#545cf8,
2024-02-09,Jupiter,,710787.4171165754,,177696.85427914385,,162646.7139567464,,40661.6784891866,,,,
2024-02-09,Drift,,19867.777679999996,,19867.777679999996,,8542.907753999998,,8542.907753999998,,,,
2024-02-09,Flash Trade,,3314.01,,2319.77,,-569.6899999999996,,-398.46000000000004,,4.0,,#63b512
2024-02-08,Total,563349.273085829,,151078.27571595725,,46882.52302867593,,9693.706099668983,,1.0,,#545cf8,
2024-02-08,Jupiter,,548140.703159829,,137035.17578995725,,49650.80923867598,,12412.702309668995,,,,
2024-02-08,Drift,,11324.869925999998,,11324.869925999998,,-2605.006210000003,,-2605.006210000003,,,,
2024-02-08,Flash Trade,,3883.7,,2718.23,,-163.2800000000002,,-113.98999999999978,,4.0,,#63b512
2024-02-07,Total,516466.75005715305,,141384.56961628827,,167026.6785058283,,48726.88526570708,,1.0,,#545cf8,
2024-02-07,Jupiter,,498489.89392115304,,124622.47348028826,,157910.3109868283,,39477.57774670707,,,,
2024-02-07,Drift,,13929.876136,,13929.876136,,9542.867519,,9542.867519,,,,
2024-02-07,Flash Trade,,4046.98,,2832.22,,-426.49999999999955,,-293.5600000000004,,4.0,,#63b512
2024-02-06,Total,349440.07155132474,,92657.68435058118,,-184000.62286984973,,-48203.37505046245,,1.0,,#545cf8,
2024-02-06,Jupiter,,340579.58293432475,,85144.89573358119,,-181755.93042584974,,-45438.982606462436,,,,
2024-02-06,Drift,,4387.008617,,4387.008617,,-3958.1624439999987,,-3958.1624439999987,,,,
2024-02-06,Flash Trade,,4473.48,,3125.78,,1713.4699999999993,,1193.7700000000002,,4.0,,#63b512
2024-02-05,Total,533440.6944211745,,140861.05940104363,,109313.15683672723,,26591.802025181823,,1.0,,#545cf8,
2024-02-05,Jupiter,,522335.5133601745,,130583.87834004362,,110040.69974872726,,27510.174937181815,,,,
2024-02-05,Drift,,8345.171061,,8345.171061,,-1363.6529119999996,,-1363.6529119999996,,,,
2024-02-05,Flash Trade,,2760.01,,1932.01,,636.1100000000001,,445.28,,4.0,,#63b512
2024-02-04,Total,424127.53758444724,,114269.25737586181,,109407.25020098453,,29537.138830996133,,1.0,,#545cf8,
2024-02-04,Jupiter,,412294.8136114472,,103073.7034028618,,106990.45515998453,,26747.613789996132,,,,
2024-02-04,Drift,,9708.823972999999,,9708.823972999999,,3659.2150409999977,,3659.2150409999977,,,,
2024-02-04,Flash Trade,,2123.9,,1486.73,,-1242.42,,-869.69,,4.0,,#63b512
2024-02-03,Total,314720.2873834627,,84732.11854486568,,-179084.07407358574,,-51220.251393896426,,1.0,,#545cf8,
2024-02-03,Jupiter,,305304.3584514627,,76326.08961286568,,-169989.55023958575,,-42497.38755989644,,,,
2024-02-03,Drift,,6049.608932000001,,6049.608932000001,,-7855.663834000001,,-7855.663834000001,,,,
2024-02-03,Flash Trade,,3366.32,,2356.42,,-1238.8600000000001,,-867.1999999999998,,4.0,,#63b512
2024-02-02,Total,493804.36145704845,,135952.3699387621,,-42948.0187686811,,-9972.858851170284,,1.0,,#545cf8,
2024-02-02,Jupiter,,475293.90869104845,,118823.47717276211,,-44721.266556681076,,-11180.316639170269,,,,
2024-02-02,Drift,,13905.272766000002,,13905.272766000002,,-112.6822120000088,,-112.6822120000088,,,,
2024-02-02,Flash Trade,,4605.18,,3223.62,,1885.9300000000003,,1320.1399999999999,,4.0,,#63b512
2024-02-01,Total,536752.3802257295,,145925.2287899324,,-84582.67049412243,,-19912.14877278061,,1.0,,#545cf8,
2024-02-01,Jupiter,,520015.1752477295,,130003.79381193238,,-84852.76229512249,,-21213.190573780623,,,,
2024-02-01,Drift,,14017.95497800001,,14017.95497800001,,3706.5818010000057,,3706.5818010000057,,,,
2024-02-01,Flash Trade,,2719.25,,1903.48,,-3436.49,,-2405.5400000000004,,4.0,,#63b512
2024-01-31,Total,621335.050719852,,165837.377562713,,194147.9597686809,,48422.13590517023,,1.0,,#545cf8,
2024-01-31,Jupiter,,604867.937542852,,151216.984385713,,194465.89848468098,,48616.474621170244,,,,
2024-01-31,Drift,,10311.373177000005,,10311.373177000005,,94.07128399999783,,94.07128399999783,,,,
2024-01-31,Flash Trade,,6155.74,,4309.02,,-412.0100000000002,,-288.40999999999985,,4.0,,#63b512
2024-01-30,Total,427187.09095117106,,117415.24165754276,,-23197.339372466202,,-2527.4277608665434,,1.0,,#545cf8,
2024-01-30,Jupiter,,410402.03905817104,,102600.50976454276,,-28245.268815466203,,-7061.317203866551,,,,
2024-01-30,Drift,,10217.301893000007,,10217.301893000007,,3332.5694430000076,,3332.5694430000076,,,,
2024-01-30,Flash Trade,,6567.75,,4597.43,,1715.3599999999997,,1201.3200000000002,,4.0,,#63b512
2024-01-29,Total,450384.43032363727,,119942.6694184093,,37281.19543241151,,9225.294071102864,,1.0,,#545cf8,
2024-01-29,Jupiter,,438647.30787363724,,109661.82696840931,,36924.055148411484,,9231.013787102871,,,,
2024-01-29,Drift,,6884.7324499999995,,6884.7324499999995,,-850.5097160000014,,-850.5097160000014,,,,
2024-01-29,Flash Trade,,4852.39,,3396.11,,1207.6500000000005,,844.79,,4.0,,#63b512
2024-01-28,Total,413103.23489122576,,110717.37534730644,,225923.55118987587,,60430.67026546897,,1.0,,#545cf8,
2024-01-28,Jupiter,,401723.25272522576,,100430.81318130644,,219955.13456587587,,54988.78364146897,,,,
2024-01-28,Drift,,7735.242166000001,,7735.242166000001,,4213.2966240000005,,4213.2966240000005,,,,
2024-01-28,Flash Trade,,3644.74,,2551.32,,1755.12,,1228.5900000000001,,4.0,,#63b512
2024-01-27,Total,187179.6837013499,,50286.70508183747,,-138421.55154234223,,-37142.85091633555,,1.0,,#545cf8,
2024-01-27,Jupiter,,181768.1181593499,,45442.02953983747,,-133576.7475013422,,-33394.18687533555,,,,
2024-01-27,Drift,,3521.945542,,3521.945542,,-1191.0040410000006,,-1191.0040410000006,,,,
2024-01-27,Flash Trade,,1889.62,,1322.73,,-3653.8,,-2557.66,,4.0,,#63b512
2024-01-26,Total,325601.2352436921,,87429.55599817302,,10276.28867280425,,3782.4367827010574,,1.0,,#545cf8,
2024-01-26,Jupiter,,315344.8656606921,,78836.21641517302,,8027.189186804229,,2006.7972967010573,,,,
2024-01-26,Drift,,4712.9495830000005,,4712.9495830000005,,668.9294860000018,,668.9294860000018,,,,
2024-01-26,Flash Trade,,5543.42,,3880.39,,1580.17,,1106.71,,4.0,,#63b512
2024-01-25,Total,315324.94657088787,,83647.11921547196,,-26811.261852878903,,-6391.230456469726,,1.0,,#545cf8,
2024-01-25,Jupiter,,307317.67647388787,,76829.41911847197,,-27071.681861878897,,-6767.920465469724,,,,
2024-01-25,Drift,,4044.0200969999987,,4044.0200969999987,,649.4000090000004,,649.4000090000004,,,,
2024-01-25,Flash Trade,,3963.25,,2773.68,,-388.97999999999956,,-272.71000000000004,,4.0,,#63b512
2024-01-24,Total,342136.2084237668,,90038.34967194169,,-252645.0329908129,,-93033.60365470321,,1.0,,#545cf8,
2024-01-24,Jupiter,,334389.35833576677,,83597.33958394169,,-210811.0391148129,,-52702.75977870323,,,,
2024-01-24,Drift,,3394.6200879999983,,3394.6200879999983,,-36823.353875999994,,-36823.353875999994,,,,
2024-01-24,Flash Trade,,4352.23,,3046.39,,-5010.640000000001,,-3507.4900000000002,,4.0,,#63b512
2024-01-23,Total,594781.2414145797,,183071.9533266449,,25826.706398906186,,18811.12743297653,,1.0,,#545cf8,
2024-01-23,Jupiter,,545200.3974505797,,136300.09936264492,,7818.105287906248,,1954.526321976562,,,,
2024-01-23,Drift,,40217.97396399999,,40217.97396399999,,14169.041110999977,,14169.041110999977,,,,
2024-01-23,Flash Trade,,9362.87,,6553.88,,3839.5600000000004,,2687.56,,4.0,,#63b512
2024-01-22,Total,568954.5350156735,,164260.82589366837,,459680.66439041734,,133494.47601110433,,1.0,,#545cf8,
2024-01-22,Jupiter,,537382.2921626734,,134345.57304066836,,433340.1311724173,,108335.03279310433,,,,
2024-01-22,Drift,,26048.932853000013,,26048.932853000013,,22403.553218000012,,22403.553218000012,,,,
2024-01-22,Flash Trade,,5523.31,,3866.32,,3936.9800000000005,,2755.8900000000003,,4.0,,#63b512
2024-01-21,Total,109273.87062525615,,30766.349882564034,,-64267.58766487846,,-18190.216118469623,,1.0,,#545cf8,
2024-01-21,Jupiter,,104042.16099025615,,26010.540247564037,,-61068.562061878474,,-15267.140515469619,,,,
2024-01-21,Drift,,3645.379635,,3645.379635,,-2279.1856029999994,,-2279.1856029999994,,,,
2024-01-21,Flash Trade,,1586.33,,1110.43,,-919.8400000000001,,-643.8899999999999,,4.0,,#63b512
2024-01-20,Total,173541.45829013461,,48956.56600103366,,-190353.19726018142,,-56110.164654545355,,1.0,,#545cf8,
2024-01-20,Jupiter,,165110.72305213462,,41277.680763033655,,-177211.16347418143,,-44302.79086854536,,,,
2024-01-20,Drift,,5924.565237999999,,5924.565237999999,,-8693.163786000003,,-8693.163786000003,,,,
2024-01-20,Flash Trade,,2506.17,,1754.32,,-4448.87,,-3114.21,,4.0,,#63b512
2024-01-19,Total,363894.65555031603,,105066.73065557901,,-2474.6393669712124,,-1942.4720672428084,,1.0,,#545cf8,
2024-01-19,Jupiter,,342321.88652631606,,85580.47163157901,,-773.089732971217,,-193.27243324280425,,,,
2024-01-19,Drift,,14617.729024000002,,14617.729024000002,,-1860.4096339999942,,-1860.4096339999942,,,,
2024-01-19,Flash Trade,,6955.04,,4868.53,,158.85999999999967,,111.21000000000004,,4.0,,#63b512
2024-01-18,Total,366369.29491728725,,107009.20272282182,,-434.32605588104343,,7450.181630529754,,1.0,,#545cf8,
2024-01-18,Jupiter,,343094.9762592873,,85773.74406482182,,-10843.46358188102,,-2710.865895470255,,,,
2024-01-18,Drift,,16478.138657999996,,16478.138657999996,,9582.187525999996,,9582.187525999996,,,,
2024-01-18,Flash Trade,,6796.18,,4757.32,,826.9500000000007,,578.8599999999997,,4.0,,#63b512
2024-01-17,Total,366803.6209731683,,99559.02109229207,,137023.13035135352,,24472.90902958838,,1.0,,#545cf8,
2024-01-17,Jupiter,,353938.4398411683,,88484.60996029207,,150792.60176235353,,37698.15044058838,,,,
2024-01-17,Drift,,6895.951132,,6895.951132,,-11955.351410999994,,-11955.351410999994,,,,
2024-01-17,Flash Trade,,5969.23,,4178.46,,-1814.1200000000008,,-1269.8900000000003,,4.0,,#63b512
2024-01-16,Total,229780.49062181477,,75086.11206270369,,-15177.153019196034,,8794.662528450994,,1.0,,#545cf8,
2024-01-16,Jupiter,,203145.83807881476,,50786.45951970369,,-33282.90073019604,,-8320.72518254901,,,,
2024-01-16,Drift,,18851.302542999994,,18851.302542999994,,14804.537710999995,,14804.537710999995,,,,
2024-01-16,Flash Trade,,7783.35,,5448.35,,3301.21,,2310.8500000000004,,4.0,,#63b512
2024-01-15,Total,244957.6436410108,,66291.4495342527,,12157.7665232594,,1321.4495208148437,,1.0,,#545cf8,
2024-01-15,Jupiter,,236428.7388090108,,59107.1847022527,,15291.2360032594,,3822.80900081485,,,,
2024-01-15,Drift,,4046.764831999999,,4046.764831999999,,-1026.4294800000016,,-1026.4294800000016,,,,
2024-01-15,Flash Trade,,4482.14,,3137.5,,-2107.04,,-1474.9300000000003,,4.0,,#63b512
2024-01-14,Total,232799.8771177514,,64970.00001343785,,-61029.999210951966,,-13755.79071698799,,1.0,,#545cf8,
2024-01-14,Jupiter,,221137.5028057514,,55284.37570143785,,-64045.317991951946,,-16011.329497987987,,,,
2024-01-14,Drift,,5073.1943120000005,,5073.1943120000005,,482.68878100000165,,482.68878100000165,,,,
2024-01-14,Flash Trade,,6589.18,,4612.43,,2532.63,,1772.8500000000004,,4.0,,#63b512
2024-01-13,Total,293829.87632870337,,78725.79073042584,,43215.7405483264,,-18112.04902716841,,1.0,,#545cf8,
2024-01-13,Jupiter,,285182.82079770335,,71295.70519942584,,85161.85276732637,,21290.463191831594,,,,
2024-01-13,Drift,,4590.505530999999,,4590.505530999999,,-33467.43221900001,,-33467.43221900001,,,,
2024-01-13,Flash Trade,,4056.55,,2839.58,,-8478.68,,-5935.08,,4.0,,#63b512
2024-01-12,Total,250614.13578037696,,96837.83975759425,,-6830.712499321729,,22313.441271169577,,1.0,,#545cf8,
2024-01-12,Jupiter,,200020.96803037697,,50005.24200759424,,-41931.72502732172,,-10482.93125683043,,,,
2024-01-12,Drift,,38057.93775000001,,38057.93775000001,,27418.88252800001,,27418.88252800001,,,,
2024-01-12,Flash Trade,,12535.23,,8774.66,,7682.129999999999,,5377.49,,4.0,,#63b512
2024-01-11,Total,257444.8482796987,,74524.39848642467,,22269.679863760015,,-1003.8787635599874,,1.0,,#545cf8,
2024-01-11,Jupiter,,241952.6930576987,,60488.17326442467,,32813.15816976002,,8203.289542440005,,,,
2024-01-11,Drift,,10639.055222,,10639.055222,,-6089.138305999995,,-6089.138305999995,,,,
2024-01-11,Flash Trade,,4853.1,,3397.17,,-4454.34,,-3118.0299999999997,,4.0,,#63b512
2024-01-10,Total,235175.16841593868,,75528.27724998466,,38030.87714687784,,17310.940119719453,,1.0,,#545cf8,
2024-01-10,Jupiter,,209139.53488793867,,52284.88372198467,,27052.022702877846,,6763.005675719462,,,,
2024-01-10,Drift,,16728.193527999996,,16728.193527999996,,9542.504443999998,,9542.504443999998,,,,
2024-01-10,Flash Trade,,9307.44,,6515.2,,1436.3500000000004,,1005.4299999999994,,4.0,,#63b512
2024-01-09,Total,197144.29126906084,,58217.33713026521,,-117408.39888537666,,-55576.193478344154,,1.0,,#545cf8,
2024-01-09,Jupiter,,182087.51218506083,,45521.87804626521,,-82904.12720937666,,-20726.031802344165,,,,
2024-01-09,Drift,,7185.689083999998,,7185.689083999998,,-35657.261675999995,,-35657.261675999995,,,,
2024-01-09,Flash Trade,,7871.09,,5509.77,,1152.9899999999998,,807.1000000000004,,4.0,,#63b512
2024-01-08,Total,314552.6901544375,,113793.53060860936,,122160.9187981684,,43356.39789754206,,1.0,,#545cf8,
2024-01-08,Jupiter,,264991.6393944375,,66247.90984860937,,104252.57453416841,,26063.143633542102,,,,
2024-01-08,Drift,,42842.95075999999,,42842.95075999999,,15858.034263999958,,15858.034263999958,,,,
2024-01-08,Flash Trade,,6718.1,,4702.67,,2050.3100000000004,,1435.2200000000003,,4.0,,#63b512
2024-01-07,Total,192391.7713562691,,70437.1327110673,,-33565.6369345985,,-4299.858279899607,,1.0,,#545cf8,
2024-01-07,Jupiter,,160739.06486026908,,40184.76621506727,,-39638.65153959853,,-9909.662884899633,,,,
2024-01-07,Drift,,26984.916496000034,,26984.916496000034,,4529.004605000038,,4529.004605000038,,,,
2024-01-07,Flash Trade,,4667.79,,3267.45,,1544.0099999999998,,1080.7999999999997,,4.0,,#63b512
2024-01-06,Total,225957.4082908676,,74736.99099096691,,61339.59359511713,,23012.976064529284,,1.0,,#545cf8,
2024-01-06,Jupiter,,200377.7163998676,,50094.4290999669,,51691.98337411712,,12922.99584352928,,,,
2024-01-06,Drift,,22455.911890999996,,22455.911890999996,,11122.160220999996,,11122.160220999996,,,,
2024-01-06,Flash Trade,,3123.78,,2186.65,,-1474.5499999999997,,-1032.1799999999998,,4.0,,#63b512
2024-01-05,Total,164617.81469575048,,51724.01492643762,,32624.299966456892,,10635.571835114228,,1.0,,#545cf8,
2024-01-05,Jupiter,,148685.7330257505,,37171.433256437624,,29514.957508456922,,7378.739377114231,,,,
2024-01-05,Drift,,11333.75167,,11333.75167,,3600.992457999997,,3600.992457999997,,,,
2024-01-05,Flash Trade,,4598.33,,3218.83,,-491.64999999999964,,-344.15999999999985,,4.0,,#63b512
2024-01-04,Total,131993.5147292936,,41088.443091323395,,-194539.4958808929,,-93573.01374747325,,1.0,,#545cf8,
2024-01-04,Jupiter,,119170.77551729357,,29792.693879323393,,-135281.73617789292,,-33820.43404447323,,,,
2024-01-04,Drift,,7732.759212000003,,7732.759212000003,,-60907.179703000016,,-60907.179703000016,,,,
2024-01-04,Flash Trade,,5089.98,,3562.99,,1649.4199999999996,,1154.6,,4.0,,#63b512
2024-01-03,Total,326533.0106101865,,134661.45683879664,,104710.2119401648,,64610.35422354122,,1.0,,#545cf8,
2024-01-03,Drift,,68639.93891500002,,68639.93891500002,,55275.42831800001,,55275.42831800001,,,,
2024-01-03,Jupiter,,254452.5116951865,,63613.12792379662,,56154.26362216481,,14038.565905541203,,,,
2024-01-03,Flash Trade,,3440.56,,2408.39,,-6719.480000000001,,-4703.639999999999,,4.0,,#63b512
2024-01-02,Total,221822.7986700217,,70051.10261525543,,94751.83540014438,,31774.196408786098,,1.0,,#545cf8,
2024-01-02,Jupiter,,198298.24807302168,,49574.56201825542,,83142.23865514436,,20785.55966378609,,,,
2024-01-02,Drift,,13364.51059700001,,13364.51059700001,,9539.696745000008,,9539.696745000008,,,,
2024-01-02,Flash Trade,,10160.04,,7112.03,,2069.9000000000005,,1448.9399999999996,,4.0,,#63b512
2024-01-01,Total,127070.96326987732,,38276.90620646933,,-53807.26681070968,,-17737.257847927423,,1.0,,#545cf8,
2024-01-01,Jupiter,,115156.00941787731,,28789.00235446933,,-46870.38528370969,,-11717.596320927423,,,,
2024-01-01,Flash Trade,,8090.14,,5663.09,,-3057.409999999999,,-2140.1899999999996,,4.0,,#63b512
2024-01-01,Drift,,3824.8138520000016,,3824.8138520000016,,-3879.4715269999974,,-3879.4715269999974,,,,
2023-12-31,Total,180878.230080587,,56014.16405439675,,57414.946621404204,,19703.972581101058,,1.0,,#545cf8,
2023-12-31,Jupiter,,162026.394701587,,40506.59867539675,,47335.37872040422,,11833.844680101054,,,,
2023-12-31,Flash Trade,,11147.55,,7803.28,,7364.789999999999,,5155.35,,4.0,,#63b512
2023-12-31,Drift,,7704.285378999999,,7704.285378999999,,2714.7779009999986,,2714.7779009999986,,,,
2023-12-30,Total,123463.2834591828,,36310.191473295694,,-89814.35545643017,,-25316.11369660755,,1.0,,#545cf8,
2023-12-30,Jupiter,,114691.01598118279,,28672.753995295698,,-87490.08234643018,,-21872.520586607545,,,,
2023-12-30,Drift,,4989.507478,,4989.507478,,-6055.323109999998,,-6055.323109999998,,,,
2023-12-30,Flash Trade,,3782.76,,2647.93,,3731.05,,2611.73,,4.0,,#63b512
2023-12-29,Total,213277.63891561297,,61626.305169903244,,-34193.32765133225,,-24856.160116333085,,1.0,,#545cf8,
2023-12-29,Jupiter,,202181.09832761297,,50545.27458190324,,-12470.236713332211,,-3117.559178333053,,,,
2023-12-29,Drift,,11044.830587999999,,11044.830587999999,,-21774.800938000037,,-21774.800938000037,,,,
2023-12-29,Flash Trade,,51.71,,36.2,,,,,,4.0,,#63b512
2023-12-28,Total,247470.96656694522,,86482.46528623633,,71607.22613873455,,33600.38892043366,,1.0,,#545cf8,
2023-12-28,Jupiter,,214651.33504094518,,53662.833760236295,,50675.78295773451,,12668.945739433628,,,,
2023-12-28,Drift,,32819.631526000034,,32819.631526000034,,20931.44318100003,,20931.44318100003,,,,
2023-12-27,Total,175863.74042821067,,52882.07636580267,,147.06263077585027,,-13556.487523556047,,1.0,,#545cf8,
2023-12-27,Jupiter,,163975.55208321067,,40993.88802080267,,18271.400205775863,,4567.850051443966,,,,
2023-12-27,Drift,,11888.188345000004,,11888.188345000004,,-18124.337575000005,,-18124.337575000005,,,,
2023-12-26,Total,175716.67779743482,,66438.56388935872,,52517.37728836102,,25531.92689584026,,1.0,,#545cf8,
2023-12-26,Jupiter,,145704.1518774348,,36426.0379693587,,35980.600523361005,,8995.150130840251,,,,
2023-12-26,Drift,,30012.525920000007,,30012.525920000007,,16536.776765000002,,16536.776765000002,,,,
2023-12-25,Total,123199.3005090738,,40906.636993518456,,-50206.78291376078,,-13926.300295190187,,1.0,,#545cf8,
2023-12-25,Jupiter,,109723.5513540738,,27430.88783851845,,-48373.976824760786,,-12093.494206190197,,,,
2023-12-25,Drift,,13475.749155000003,,13475.749155000003,,-1832.8060889999906,,-1832.8060889999906,,,,
2023-12-24,Total,173406.08342283458,,54832.93728870864,,29254.47100931019,,12167.018518827543,,1.0,,#545cf8,
2023-12-24,Jupiter,,158097.5281788346,,39524.38204470865,,22783.269987310196,,5695.817496827549,,,,
2023-12-24,Drift,,15308.555243999994,,15308.555243999994,,6471.201021999992,,6471.201021999992,,,,
2023-12-23,Total,144151.6124135244,,42665.9187698811,,-25829.618478561548,,-19737.523059140396,,1.0,,#545cf8,
2023-12-23,Jupiter,,135314.2581915244,,33828.5645478811,,-8122.793892561516,,-2030.698473140379,,,,
2023-12-23,Drift,,8837.354222000002,,8837.354222000002,,-17706.82458600002,,-17706.82458600002,,,,
2023-12-22,Total,169981.23089208594,,62403.441829021496,,-3539.431369322585,,3016.8849394193676,,1.0,,#545cf8,
2023-12-22,Jupiter,,143437.0520840859,,35859.26302102148,,-8741.755078322603,,-2185.438769580651,,,,
2023-12-22,Drift,,26544.178808000022,,26544.178808000022,,5202.323709000018,,5202.323709000018,,,,
2023-12-21,Total,173520.66226140852,,59386.55688960213,,-26509.1666430193,,1621.6138004951717,,1.0,,#545cf8,
2023-12-21,Jupiter,,152178.8071624085,,38044.70179060213,,-37507.707258019305,,-9376.926814504826,,,,
2023-12-21,Drift,,21341.855099000004,,21341.855099000004,,10998.540615000002,,10998.540615000002,,,,
2023-12-20,Total,200029.82890442782,,57764.94308910696,,62978.97722174143,,18566.55325518536,,1.0,,#545cf8,
2023-12-20,Jupiter,,189686.51442042782,,47421.628605106955,,59216.56528874143,,14804.141322185358,,,,
2023-12-20,Drift,,10343.314484000002,,10343.314484000002,,3762.4119330000003,,3762.4119330000003,,,,
2023-12-19,Total,137050.8516826864,,39198.389833921596,,-63325.450661041774,,-34758.209190510446,,1.0,,#545cf8,
2023-12-19,Jupiter,,130469.94913168639,,32617.487282921596,,-38089.65529404179,,-9522.413823510447,,,,
2023-12-19,Drift,,6580.902551000002,,6580.902551000002,,-25235.79536699999,,-25235.79536699999,,,,
2023-12-18,Total,200376.30234372817,,73956.59902443204,,117857.53392958893,,43200.21716564723,,1.0,,#545cf8,
2023-12-18,Jupiter,,168559.60442572818,,42139.901106432044,,99543.08901858894,,24885.772254647236,,,,
2023-12-18,Drift,,31816.697917999994,,31816.697917999994,,18314.44491099999,,18314.44491099999,,,,
2023-12-17,Total,82518.76841413924,,30756.381858784815,,-24898.944519340832,,-894.0174548352079,,1.0,,#545cf8,
2023-12-17,Jupiter,,69016.51540713923,,17254.128851784808,,-32006.56941934084,,-8001.64235483521,,,,
2023-12-17,Drift,,13502.253007000005,,13502.253007000005,,7107.624900000002,,7107.624900000002,,,,
2023-12-16,Total,107417.71293348007,,31650.399313620022,,-38121.890551743476,,-21647.721588435867,,1.0,,#545cf8,
2023-12-16,Jupiter,,101023.08482648007,,25255.77120662002,,-21965.558617743474,,-5491.389654435869,,,,
2023-12-16,Drift,,6394.628107000003,,6394.628107000003,,-16156.331933999994,,-16156.331933999994,,,,
2023-12-15,Total,145539.60348522355,,53298.12090205589,,19227.440881820832,,188.26011045520136,,1.0,,#545cf8,
