date,symbol,label,num_markets_totals,num_markets_exch,num_markets_exch_sub,num_markets_category,num_markets_hip3,delta_num_markets_totals,delta_num_markets_exch,delta_num_markets_exch_sub,delta_num_markets_category,delta_num_markets_hip3,rn_totals,rn_exch,rn_exch_sub,rn_category,rn_hip3,cv_totals,cv_exch,cv_exch_sub,cv_category,cv_hip3
2026-05-27,_Flash Trade,Flash Trade,,,30.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2026-05-27,_Bullet,Bullet,,,8.0,,,,,0.0,,,,,5.0,,,,,#f0384a,,
2026-05-27,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2026-05-27,Crypto,,,,,69.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2026-05-27,Commodity,,,,,15.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2026-05-27,Stock,,,,,14.0,,,,,0.0,,,,,2.0,,,,,#f79009,
2026-05-27,FX,,,,,9.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2026-05-27,Index,,,,,4.0,,,,,0.0,,,,,5.0,,,,,#f0384a,
2026-05-27,Drift,,,,,,,,,,,,,,,,,,,,,
2026-05-27,_Drift,Drift,,,,,,,,,,,,,,,,,,,,
2026-05-26,Total,,111.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2026-05-26,Pacifica,,,67.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,
2026-05-26,GMTrade,,,63.0,,,,,0.0,,,,,2.0,,,,,#f79009,,,
2026-05-26,Phoenix,,,41.0,,,,,0.0,,,,,3.0,,,,,#904ea6,,,
2026-05-26,Flash Trade,,,30.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2026-05-26,Bullet,,,8.0,,,,,0.0,,,,,5.0,,,,,#f0384a,,,
2026-05-26,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2026-05-26,_Pacifica,Pacifica,,,67.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,
2026-05-26,_GMTrade,GMTrade,,,63.0,,,,,0.0,,,,,2.0,,,,,#f79009,,
2026-05-26,_Phoenix,Phoenix,,,41.0,,,,,0.0,,,,,3.0,,,,,#904ea6,,
2026-05-26,_Flash Trade,Flash Trade,,,30.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2026-05-26,_Bullet,Bullet,,,8.0,,,,,0.0,,,,,5.0,,,,,#f0384a,,
2026-05-26,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2026-05-26,Crypto,,,,,69.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2026-05-26,Commodity,,,,,15.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2026-05-26,Stock,,,,,14.0,,,,,0.0,,,,,2.0,,,,,#f79009,
2026-05-26,FX,,,,,9.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2026-05-26,Index,,,,,4.0,,,,,0.0,,,,,5.0,,,,,#f0384a,
2026-05-26,Drift,,,,,,,,,,,,,,,,,,,,,
2026-05-26,_Drift,Drift,,,,,,,,,,,,,,,,,,,,
2026-05-25,Total,,111.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2026-05-25,Pacifica,,,67.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,
2026-05-25,GMTrade,,,63.0,,,,,0.0,,,,,2.0,,,,,#f79009,,,
2026-05-25,Phoenix,,,41.0,,,,,0.0,,,,,3.0,,,,,#904ea6,,,
2026-05-25,Flash Trade,,,30.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2026-05-25,Bullet,,,8.0,,,,,0.0,,,,,5.0,,,,,#f0384a,,,
2026-05-25,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2026-05-25,_Pacifica,Pacifica,,,67.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,
2026-05-25,_GMTrade,GMTrade,,,63.0,,,,,0.0,,,,,2.0,,,,,#f79009,,
2026-05-25,_Phoenix,Phoenix,,,41.0,,,,,0.0,,,,,3.0,,,,,#904ea6,,
2026-05-25,_Flash Trade,Flash Trade,,,30.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2026-05-25,_Bullet,Bullet,,,8.0,,,,,0.0,,,,,5.0,,,,,#f0384a,,
2026-05-25,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2026-05-25,Crypto,,,,,69.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2026-05-25,Commodity,,,,,15.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2026-05-25,Stock,,,,,14.0,,,,,0.0,,,,,2.0,,,,,#f79009,
2026-05-25,FX,,,,,9.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2026-05-25,Index,,,,,4.0,,,,,0.0,,,,,5.0,,,,,#f0384a,
2026-05-25,_Drift,Drift,,,,,,,,,,,,,,,,,,,,
2026-05-25,Drift,,,,,,,,,,,,,,,,,,,,,
2026-05-24,Total,,111.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2026-05-24,Pacifica,,,67.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,
2026-05-24,GMTrade,,,63.0,,,,,0.0,,,,,2.0,,,,,#f79009,,,
2026-05-24,Phoenix,,,41.0,,,,,0.0,,,,,3.0,,,,,#904ea6,,,
2026-05-24,Flash Trade,,,30.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2026-05-24,Bullet,,,8.0,,,,,0.0,,,,,5.0,,,,,#f0384a,,,
2026-05-24,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2026-05-24,_Pacifica,Pacifica,,,67.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,
2026-05-24,_GMTrade,GMTrade,,,63.0,,,,,0.0,,,,,2.0,,,,,#f79009,,
2026-05-24,_Phoenix,Phoenix,,,41.0,,,,,0.0,,,,,3.0,,,,,#904ea6,,
2026-05-24,_Flash Trade,Flash Trade,,,30.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2026-05-24,_Bullet,Bullet,,,8.0,,,,,0.0,,,,,5.0,,,,,#f0384a,,
2026-05-24,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2026-05-24,Crypto,,,,,69.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2026-05-24,Commodity,,,,,15.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2026-05-24,Stock,,,,,14.0,,,,,0.0,,,,,2.0,,,,,#f79009,
2026-05-24,FX,,,,,9.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2026-05-24,Index,,,,,4.0,,,,,0.0,,,,,5.0,,,,,#f0384a,
2026-05-24,_Drift,Drift,,,,,,,,,,,,,,,,,,,,
2026-05-24,Drift,,,,,,,,,,,,,,,,,,,,,
2026-05-23,Total,,111.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2026-05-23,Pacifica,,,67.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,
2026-05-23,GMTrade,,,63.0,,,,,0.0,,,,,2.0,,,,,#f79009,,,
2026-05-23,Phoenix,,,41.0,,,,,0.0,,,,,3.0,,,,,#904ea6,,,
2026-05-23,Flash Trade,,,30.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2026-05-23,Bullet,,,8.0,,,,,0.0,,,,,5.0,,,,,#f0384a,,,
2026-05-23,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2026-05-23,_Pacifica,Pacifica,,,67.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,
2026-05-23,_GMTrade,GMTrade,,,63.0,,,,,0.0,,,,,2.0,,,,,#f79009,,
2026-05-23,_Phoenix,Phoenix,,,41.0,,,,,0.0,,,,,3.0,,,,,#904ea6,,
2026-05-23,_Flash Trade,Flash Trade,,,30.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2026-05-23,_Bullet,Bullet,,,8.0,,,,,0.0,,,,,5.0,,,,,#f0384a,,
2026-05-23,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2026-05-23,Crypto,,,,,69.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2026-05-23,Commodity,,,,,15.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2026-05-23,Stock,,,,,14.0,,,,,0.0,,,,,2.0,,,,,#f79009,
2026-05-23,FX,,,,,9.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2026-05-23,Index,,,,,4.0,,,,,0.0,,,,,5.0,,,,,#f0384a,
2026-05-23,Drift,,,,,,,,,,,,,,,,,,,,,
2026-05-23,_Drift,Drift,,,,,,,,,,,,,,,,,,,,
2026-05-22,Total,,111.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2026-05-22,Pacifica,,,67.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,
2026-05-22,GMTrade,,,63.0,,,,,0.0,,,,,2.0,,,,,#f79009,,,
2026-05-22,Phoenix,,,41.0,,,,,0.0,,,,,3.0,,,,,#904ea6,,,
2026-05-22,Flash Trade,,,30.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2026-05-22,Bullet,,,8.0,,,,,0.0,,,,,5.0,,,,,#f0384a,,,
2026-05-22,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2026-05-22,_Pacifica,Pacifica,,,67.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,
2026-05-22,_GMTrade,GMTrade,,,63.0,,,,,0.0,,,,,2.0,,,,,#f79009,,
2026-05-22,_Phoenix,Phoenix,,,41.0,,,,,0.0,,,,,3.0,,,,,#904ea6,,
2026-05-22,_Flash Trade,Flash Trade,,,30.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2026-05-22,_Bullet,Bullet,,,8.0,,,,,0.0,,,,,5.0,,,,,#f0384a,,
2026-05-22,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2026-05-22,Crypto,,,,,69.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2026-05-22,Commodity,,,,,15.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2026-05-22,Stock,,,,,14.0,,,,,0.0,,,,,2.0,,,,,#f79009,
2026-05-22,FX,,,,,9.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2026-05-22,Index,,,,,4.0,,,,,0.0,,,,,5.0,,,,,#f0384a,
2026-05-22,_Drift,Drift,,,,,,,,,,,,,,,,,,,,
2026-05-22,Drift,,,,,,,,,,,,,,,,,,,,,
2026-05-21,Total,,111.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2026-05-21,Pacifica,,,67.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,
2026-05-21,GMTrade,,,63.0,,,,,0.0,,,,,2.0,,,,,#f79009,,,
2026-05-21,Phoenix,,,41.0,,,,,0.0,,,,,3.0,,,,,#904ea6,,,
2026-05-21,Flash Trade,,,30.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2026-05-21,Bullet,,,8.0,,,,,0.0,,,,,5.0,,,,,#f0384a,,,
2026-05-21,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2026-05-21,_Pacifica,Pacifica,,,67.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,
2026-05-21,_GMTrade,GMTrade,,,63.0,,,,,0.0,,,,,2.0,,,,,#f79009,,
2026-05-21,_Phoenix,Phoenix,,,41.0,,,,,0.0,,,,,3.0,,,,,#904ea6,,
2026-05-21,_Flash Trade,Flash Trade,,,30.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2026-05-21,_Bullet,Bullet,,,8.0,,,,,0.0,,,,,5.0,,,,,#f0384a,,
2026-05-21,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2026-05-21,Crypto,,,,,69.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2026-05-21,Commodity,,,,,15.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2026-05-21,Stock,,,,,14.0,,,,,0.0,,,,,2.0,,,,,#f79009,
2026-05-21,FX,,,,,9.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2026-05-21,Index,,,,,4.0,,,,,0.0,,,,,5.0,,,,,#f0384a,
2026-05-21,Drift,,,,,,,,,,,,,,,,,,,,,
2026-05-21,_Drift,Drift,,,,,,,,,,,,,,,,,,,,
2026-05-20,Total,,111.0,,,,,1.0,,,,,1.0,,,,,#545cf8,,,,
2026-05-20,Pacifica,,,67.0,,,,,1.0,,,,,1.0,,,,,#545cf8,,,
2026-05-20,GMTrade,,,63.0,,,,,0.0,,,,,2.0,,,,,#f79009,,,
2026-05-20,Phoenix,,,41.0,,,,,0.0,,,,,3.0,,,,,#904ea6,,,
2026-05-20,Flash Trade,,,30.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2026-05-20,Bullet,,,8.0,,,,,0.0,,,,,5.0,,,,,#f0384a,,,
2026-05-20,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2026-05-20,_Pacifica,Pacifica,,,67.0,,,,,1.0,,,,,1.0,,,,,#545cf8,,
2026-05-20,_GMTrade,GMTrade,,,63.0,,,,,0.0,,,,,2.0,,,,,#f79009,,
2026-05-20,_Phoenix,Phoenix,,,41.0,,,,,0.0,,,,,3.0,,,,,#904ea6,,
2026-05-20,_Flash Trade,Flash Trade,,,30.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2026-05-20,_Bullet,Bullet,,,8.0,,,,,0.0,,,,,5.0,,,,,#f0384a,,
2026-05-20,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2026-05-20,Crypto,,,,,69.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2026-05-20,Commodity,,,,,15.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2026-05-20,Stock,,,,,14.0,,,,,1.0,,,,,2.0,,,,,#f79009,
2026-05-20,FX,,,,,9.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2026-05-20,Index,,,,,4.0,,,,,0.0,,,,,5.0,,,,,#f0384a,
2026-05-20,_Drift,Drift,,,,,,,,,,,,,,,,,,,,
2026-05-20,Drift,,,,,,,,,,,,,,,,,,,,,
2026-05-19,Total,,110.0,,,,,1.0,,,,,1.0,,,,,#545cf8,,,,
2026-05-19,Pacifica,,,66.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,
2026-05-19,GMTrade,,,63.0,,,,,1.0,,,,,2.0,,,,,#f79009,,,
2026-05-19,Phoenix,,,41.0,,,,,0.0,,,,,3.0,,,,,#904ea6,,,
2026-05-19,Flash Trade,,,30.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2026-05-19,Bullet,,,8.0,,,,,0.0,,,,,5.0,,,,,#f0384a,,,
2026-05-19,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2026-05-19,_Pacifica,Pacifica,,,66.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,
2026-05-19,_GMTrade,GMTrade,,,63.0,,,,,1.0,,,,,2.0,,,,,#f79009,,
2026-05-19,_Phoenix,Phoenix,,,41.0,,,,,0.0,,,,,3.0,,,,,#904ea6,,
2026-05-19,_Flash Trade,Flash Trade,,,30.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2026-05-19,_Bullet,Bullet,,,8.0,,,,,0.0,,,,,5.0,,,,,#f0384a,,
2026-05-19,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2026-05-19,Crypto,,,,,69.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2026-05-19,Commodity,,,,,15.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2026-05-19,Stock,,,,,13.0,,,,,0.0,,,,,2.0,,,,,#f79009,
2026-05-19,FX,,,,,9.0,,,,,1.0,,,,,4.0,,,,,#63b512,
2026-05-19,Index,,,,,4.0,,,,,0.0,,,,,5.0,,,,,#f0384a,
2026-05-19,Drift,,,,,,,,,,,,,,,,,,,,,
2026-05-19,_Drift,Drift,,,,,,,,,,,,,,,,,,,,
2026-05-18,Total,,109.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2026-05-18,Pacifica,,,66.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,
2026-05-18,GMTrade,,,62.0,,,,,0.0,,,,,2.0,,,,,#f79009,,,
2026-05-18,Phoenix,,,41.0,,,,,0.0,,,,,3.0,,,,,#904ea6,,,
2026-05-18,Flash Trade,,,30.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2026-05-18,Bullet,,,8.0,,,,,0.0,,,,,5.0,,,,,#f0384a,,,
2026-05-18,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2026-05-18,_Pacifica,Pacifica,,,66.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,
2026-05-18,_GMTrade,GMTrade,,,62.0,,,,,0.0,,,,,2.0,,,,,#f79009,,
2026-05-18,_Phoenix,Phoenix,,,41.0,,,,,0.0,,,,,3.0,,,,,#904ea6,,
2026-05-18,_Flash Trade,Flash Trade,,,30.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2026-05-18,_Bullet,Bullet,,,8.0,,,,,0.0,,,,,5.0,,,,,#f0384a,,
2026-05-18,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2026-05-18,Crypto,,,,,69.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2026-05-18,Commodity,,,,,15.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2026-05-18,Stock,,,,,13.0,,,,,0.0,,,,,2.0,,,,,#f79009,
2026-05-18,FX,,,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2026-05-18,Index,,,,,4.0,,,,,0.0,,,,,5.0,,,,,#f0384a,
2026-05-18,_Drift,Drift,,,,,,,,,,,,,,,,,,,,
2026-05-18,Drift,,,,,,,,,,,,,,,,,,,,,
2026-05-17,Total,,109.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2026-05-17,Pacifica,,,66.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,
2026-05-17,GMTrade,,,62.0,,,,,0.0,,,,,2.0,,,,,#f79009,,,
2026-05-17,Phoenix,,,41.0,,,,,0.0,,,,,3.0,,,,,#904ea6,,,
2026-05-17,Flash Trade,,,30.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2026-05-17,Bullet,,,8.0,,,,,0.0,,,,,5.0,,,,,#f0384a,,,
2026-05-17,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2026-05-17,_Pacifica,Pacifica,,,66.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,
2026-05-17,_GMTrade,GMTrade,,,62.0,,,,,0.0,,,,,2.0,,,,,#f79009,,
2026-05-17,_Phoenix,Phoenix,,,41.0,,,,,0.0,,,,,3.0,,,,,#904ea6,,
2026-05-17,_Flash Trade,Flash Trade,,,30.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2026-05-17,_Bullet,Bullet,,,8.0,,,,,0.0,,,,,5.0,,,,,#f0384a,,
2026-05-17,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2026-05-17,Crypto,,,,,69.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2026-05-17,Commodity,,,,,15.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2026-05-17,Stock,,,,,13.0,,,,,0.0,,,,,2.0,,,,,#f79009,
2026-05-17,FX,,,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2026-05-17,Index,,,,,4.0,,,,,0.0,,,,,5.0,,,,,#f0384a,
2026-05-17,Drift,,,,,,,,,,,,,,,,,,,,,
2026-05-17,_Drift,Drift,,,,,,,,,,,,,,,,,,,,
2026-05-16,Total,,109.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2026-05-16,Pacifica,,,66.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,
2026-05-16,GMTrade,,,62.0,,,,,0.0,,,,,2.0,,,,,#f79009,,,
2026-05-16,Phoenix,,,41.0,,,,,0.0,,,,,3.0,,,,,#904ea6,,,
2026-05-16,Flash Trade,,,30.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2026-05-16,Bullet,,,8.0,,,,,0.0,,,,,5.0,,,,,#f0384a,,,
2026-05-16,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2026-05-16,_Pacifica,Pacifica,,,66.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,
2026-05-16,_GMTrade,GMTrade,,,62.0,,,,,0.0,,,,,2.0,,,,,#f79009,,
2026-05-16,_Phoenix,Phoenix,,,41.0,,,,,0.0,,,,,3.0,,,,,#904ea6,,
2026-05-16,_Flash Trade,Flash Trade,,,30.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2026-05-16,_Bullet,Bullet,,,8.0,,,,,0.0,,,,,5.0,,,,,#f0384a,,
2026-05-16,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2026-05-16,Crypto,,,,,69.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2026-05-16,Commodity,,,,,15.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2026-05-16,Stock,,,,,13.0,,,,,0.0,,,,,2.0,,,,,#f79009,
2026-05-16,FX,,,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2026-05-16,Index,,,,,4.0,,,,,0.0,,,,,5.0,,,,,#f0384a,
2026-05-16,_Drift,Drift,,,,,,,,,,,,,,,,,,,,
2026-05-16,Drift,,,,,,,,,,,,,,,,,,,,,
2026-05-15,Total,,109.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2026-05-15,Pacifica,,,66.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,
2026-05-15,GMTrade,,,62.0,,,,,0.0,,,,,2.0,,,,,#f79009,,,
2026-05-15,Phoenix,,,41.0,,,,,0.0,,,,,3.0,,,,,#904ea6,,,
2026-05-15,Flash Trade,,,30.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2026-05-15,Bullet,,,8.0,,,,,0.0,,,,,5.0,,,,,#f0384a,,,
2026-05-15,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2026-05-15,_Pacifica,Pacifica,,,66.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,
2026-05-15,_GMTrade,GMTrade,,,62.0,,,,,0.0,,,,,2.0,,,,,#f79009,,
2026-05-15,_Phoenix,Phoenix,,,41.0,,,,,0.0,,,,,3.0,,,,,#904ea6,,
2026-05-15,_Flash Trade,Flash Trade,,,30.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2026-05-15,_Bullet,Bullet,,,8.0,,,,,0.0,,,,,5.0,,,,,#f0384a,,
2026-05-15,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2026-05-15,Crypto,,,,,69.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2026-05-15,Commodity,,,,,15.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2026-05-15,Stock,,,,,13.0,,,,,0.0,,,,,2.0,,,,,#f79009,
2026-05-15,FX,,,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2026-05-15,Index,,,,,4.0,,,,,0.0,,,,,5.0,,,,,#f0384a,
2026-05-15,_Drift,Drift,,,,,,,,,,,,,,,,,,,,
2026-05-15,Drift,,,,,,,,,,,,,,,,,,,,,
2026-05-14,Total,,109.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2026-05-14,Pacifica,,,66.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,
2026-05-14,GMTrade,,,62.0,,,,,0.0,,,,,2.0,,,,,#f79009,,,
2026-05-14,Phoenix,,,41.0,,,,,0.0,,,,,3.0,,,,,#904ea6,,,
2026-05-14,Flash Trade,,,30.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2026-05-14,Bullet,,,8.0,,,,,,,,,,5.0,,,,,#f0384a,,,
2026-05-14,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2026-05-14,_Pacifica,Pacifica,,,66.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,
2026-05-14,_GMTrade,GMTrade,,,62.0,,,,,0.0,,,,,2.0,,,,,#f79009,,
2026-05-14,_Phoenix,Phoenix,,,41.0,,,,,0.0,,,,,3.0,,,,,#904ea6,,
2026-05-14,_Flash Trade,Flash Trade,,,30.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2026-05-14,_Bullet,Bullet,,,8.0,,,,,,,,,,5.0,,,,,#f0384a,,
2026-05-14,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2026-05-14,Crypto,,,,,69.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2026-05-14,Commodity,,,,,15.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2026-05-14,Stock,,,,,13.0,,,,,0.0,,,,,2.0,,,,,#f79009,
2026-05-14,FX,,,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2026-05-14,Index,,,,,4.0,,,,,0.0,,,,,5.0,,,,,#f0384a,
2026-05-14,Drift,,,,,,,,,,,,,,,,,,,,,
2026-05-14,_Drift,Drift,,,,,,,,,,,,,,,,,,,,
2026-05-13,Total,,109.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2026-05-13,Pacifica,,,66.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,
2026-05-13,GMTrade,,,62.0,,,,,0.0,,,,,2.0,,,,,#f79009,,,
2026-05-13,Phoenix,,,41.0,,,,,0.0,,,,,3.0,,,,,#904ea6,,,
2026-05-13,Flash Trade,,,30.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2026-05-13,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2026-05-13,_Pacifica,Pacifica,,,66.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,
2026-05-13,_GMTrade,GMTrade,,,62.0,,,,,0.0,,,,,2.0,,,,,#f79009,,
2026-05-13,_Phoenix,Phoenix,,,41.0,,,,,0.0,,,,,3.0,,,,,#904ea6,,
2026-05-13,_Flash Trade,Flash Trade,,,30.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2026-05-13,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2026-05-13,Crypto,,,,,69.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2026-05-13,Commodity,,,,,15.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2026-05-13,Stock,,,,,13.0,,,,,0.0,,,,,2.0,,,,,#f79009,
2026-05-13,FX,,,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2026-05-13,Index,,,,,4.0,,,,,0.0,,,,,5.0,,,,,#f0384a,
2026-05-13,_Drift,Drift,,,,,,,,,,,,,,,,,,,,
2026-05-13,Drift,,,,,,,,,,,,,,,,,,,,,
2026-05-12,Total,,109.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2026-05-12,Pacifica,,,66.0,,,,,1.0,,,,,1.0,,,,,#545cf8,,,
2026-05-12,GMTrade,,,62.0,,,,,0.0,,,,,2.0,,,,,#f79009,,,
