date,mc_usd
2023-07-25,1359085352.0
2023-07-26,1342083135.0
2023-07-27,1329789110.0
2023-07-28,1341483639.0
2023-07-29,1330919028.0
2023-07-30,1337917020.0
2023-07-31,1323997230.0
2023-08-01,1307161539.0
2023-08-02,1284631742.0
2023-08-03,1267027726.0
2023-08-04,1254152472.0
2023-08-05,1240618168.0
2023-08-06,1236502417.0
2023-08-07,1264463848.0
2023-08-08,1242983518.0
2023-08-09,1249131737.0
2023-08-10,1244018750.0
2023-08-11,1232952323.0
2023-08-12,1230007899.0
2023-08-13,1216623826.0
2023-08-14,1223715565.0
2023-08-15,1227255225.0
2023-08-16,1231788368.0
2023-08-17,1219756768.0
2023-08-18,1217317389.0
2023-08-19,1213216596.0
2023-08-20,1228812976.0
2023-08-21,1226418124.0
2023-08-22,1235210624.0
2023-08-23,1228769360.0
2023-08-24,1227741118.0
2023-08-25,1217381384.0
2023-08-26,1214983642.0
2023-08-27,1226441139.0
2023-08-28,1225494424.0
2023-08-29,1226315733.0
2023-08-30,1223944054.0
2023-08-31,1223044559.0
2023-09-01,1229874513.0
2023-09-02,1246947573.0
2023-09-03,1247632193.0
2023-09-04,1248311195.0
2023-09-05,1254011793.0
2023-09-06,1252834387.0
2023-09-07,1258559463.0
2023-09-08,1262780353.0
2023-09-09,1277130904.0
2023-09-10,1285848990.0
2023-09-11,1285191425.0
2023-09-12,1276211461.0
2023-09-13,1291519307.0
2023-09-14,1279356612.0
2023-09-15,1279129154.0
2023-09-16,1272860943.0
2023-09-17,1268163975.0
2023-09-18,1290665013.0
2023-09-19,1291657216.0
2023-09-20,1287261702.0
2023-09-21,1288623879.0
2023-09-22,1293995742.0
2023-09-23,1292701004.0
2023-09-24,1291650259.0
2023-09-25,1291662185.0
2023-09-26,1296430999.0
2023-09-27,1295203348.0
2023-09-28,1293379282.0
2023-09-29,1292419166.0
2023-09-30,1289062991.0
2023-10-01,1287873993.0
2023-10-02,1287086992.0
2023-10-03,1294114494.0
2023-10-04,1293127956.0
2023-10-05,1290621645.0
2023-10-06,1294061624.0
2023-10-07,1291791839.0
2023-10-08,1289553979.0
2023-10-09,1287945281.0
2023-10-10,1286669858.0
2023-10-11,1292134716.0
2023-10-12,1249748038.0
2023-10-13,1257937968.0
2023-10-14,1244407045.0
2023-10-15,1245367121.0
2023-10-16,1244238482.0
2023-10-17,1240580945.0
2023-10-18,1240792318.0
2023-10-19,1238580003.0
2023-10-20,1233473988.0
2023-10-21,1217764475.0
2023-10-22,1187564099.0
2023-10-23,1172855811.0
2023-10-24,1160802389.0
2023-10-25,1160976839.0
2023-10-26,1162331251.0
2023-10-27,1160510231.0
2023-10-28,1156386541.0
2023-10-29,1162302582.0
2023-10-30,1164987331.0
2023-10-31,1161736604.0
2023-11-01,1169022591.0
2023-11-02,1165055682.0
2023-11-03,1161236347.0
2023-11-04,1172330826.0
2023-11-05,1159874606.0
2023-11-06,1160881608.0
2023-11-07,1169373822.0
2023-11-08,1167584824.0
2023-11-09,1170523530.0
2023-11-10,1171935212.0
2023-11-11,1158387831.0
2023-11-12,1157949544.0
2023-11-13,1152496024.0
2023-11-14,1161292843.0
2023-11-15,1156827064.0
2023-11-16,1177634521.0
2023-11-17,1174470292.0
2023-11-18,1169777502.0
2023-11-19,1174170673.0
2023-11-20,1184637492.0
2023-11-21,1187014665.0
2023-11-22,1175899446.0
2023-11-23,1176417472.0
2023-11-24,1181525768.0
2023-11-25,1190786771.0
2023-11-26,1184619599.0
2023-11-27,1181542362.0
2023-11-28,1178433474.0
2023-11-29,1194731571.0
2023-11-30,1196097269.0
2023-12-01,1197057125.0
2023-12-02,1198193340.0
2023-12-03,1208345399.0
2023-12-04,1209499123.0
2023-12-05,1197030794.0
2023-12-06,1194900198.0
2023-12-07,1188318369.0
2023-12-08,1185104139.0
2023-12-09,1183694507.0
2023-12-10,1185729213.0
2023-12-11,1184100250.0
2023-12-12,1182357326.0
2023-12-13,1173977174.0
2023-12-14,1180786180.0
2023-12-15,1193179752.0
