date,currency,volumes,txs
2025-11-08,USDC,2855050.9648833345,17223
2025-11-08,USDT,8837492.885490675,12121
2025-11-09,EURe,219735.35586613262,4311
2025-11-09,GBPe,6648.413683,171
2025-11-09,liquidUSD,264043.07563900045,4248
2025-11-09,Other,335109.2758821087,5153
2025-11-09,USD24,75081.67999999902,7326
2025-11-09,USDC,2245046.410934601,14847
2025-11-09,USDT,8407437.157987589,14201
2025-11-10,EURe,295663.0070715725,5357
2025-11-10,GBPe,10781.998267061914,161
2025-11-10,liquidUSD,367547.8362130005,4108
2025-11-10,Other,442513.59898907563,5490
2025-11-10,USD24,82225.15999999958,7010
2025-11-10,USDC,2491410.004491504,14793
2025-11-10,USDT,10280416.544166792,10697
2025-11-11,EURe,276368.31261251576,4934
2025-11-11,GBPe,6154.347914011487,155
2025-11-11,liquidUSD,336361.0817010008,4394
2025-11-11,Other,177653.26658455576,5109
2025-11-11,USD24,76236.19999999937,6983
2025-11-11,USDC,2849726.2783498117,15834
2025-11-11,USDT,12083588.464071512,12841
2025-11-12,EURe,301261.8415702425,5667
2025-11-12,GBPe,28398.442039667716,156
2025-11-12,liquidUSD,349815.80477100133,4044
2025-11-12,Other,1209216.2548443994,5578
2025-11-12,USD24,73426.41999999888,7116
2025-11-12,USDC,4497287.460459441,16377
2025-11-12,USDT,14100175.343518881,14671
2025-11-13,EURe,276040.2522124876,5117
2025-11-13,GBPe,19780.637958362917,163
2025-11-13,liquidUSD,350861.79118599975,4233
2025-11-13,Other,929751.1833474006,5894
2025-11-13,USD24,72844.90999999925,7227
2025-11-13,USDC,3442522.910172647,15561
2025-11-13,USDT,13796873.07803754,21890
2025-11-14,EURe,301765.4472101007,6692
2025-11-14,GBPe,19098.70927132,206
2025-11-14,liquidUSD,325652.9245469996,4700
2025-11-14,Other,168651.89286992894,5158
2025-11-14,USD24,88569.26999999968,7563
2025-11-14,USDC,2111527.7812971887,16002
2025-11-14,USDT,8886740.094144745,19112
2025-11-15,EURe,299753.1125155908,6888
2025-11-15,GBPe,14963.4187669188,242
2025-11-15,liquidUSD,316098.1908570007,4837
2025-11-15,Other,1185020.8025234444,5605
2025-11-15,USD24,92354.12999999968,8236
2025-11-15,USDC,3538342.205416341,19110
2025-11-15,USDT,11804078.610710246,13087
2025-11-16,EURe,224169.69105132445,4391
2025-11-16,GBPe,6885.889742443041,208
2025-11-16,liquidUSD,305993.98896099936,4415
2025-11-16,Other,79789.84989086015,4710
2025-11-16,USD24,78840.63999999911,7517
2025-11-16,USDC,2805950.7661925787,15620
2025-11-16,USDT,7787114.488758864,15129
2025-11-17,EURe,276435.6162832134,5321
2025-11-17,GBPe,23418.682050279993,192
2025-11-17,liquidUSD,333320.9575369989,4276
2025-11-17,Other,455702.34697911754,5094
2025-11-17,USD24,64939.069999998304,6724
2025-11-17,USDC,2599752.4838482677,15125
2025-11-17,USDT,12220137.575930782,15015
2025-11-18,EURe,242060.12155825333,5819
2025-11-18,GBPe,7317.352375909362,194
2025-11-18,liquidUSD,281775.48713300074,4158
2025-11-18,Other,1397973.1375701658,5407
2025-11-18,USD24,69546.0999999986,6733
2025-11-18,USDC,3684164.3641528264,16348
2025-11-18,USDT,12985232.317579923,26544
2025-11-19,EURe,236196.20620259116,5755
2025-11-19,GBPe,20022.29386749505,197
2025-11-19,liquidUSD,318953.8960020011,4173
2025-11-19,Other,323807.617329019,4956
2025-11-19,USD24,65925.05999999846,6817
2025-11-19,USDC,2051161.661373395,15174
2025-11-19,USDT,11279771.678313466,15316
2025-11-20,EURe,312141.8826732705,7492
2025-11-20,GBPe,9914.964300556516,226
2025-11-20,liquidUSD,304387.54937300005,4370
2025-11-20,Other,744094.227999085,5241
2025-11-20,USD24,85791.67000000032,8211
2025-11-20,USDC,3716890.459138921,15881
2025-11-20,USDT,10619178.868540268,12147
2025-11-21,EURe,321970.81965243805,6938
2025-11-21,GBPe,6838.860697119996,190
2025-11-21,liquidUSD,386378.95196800004,4777
2025-11-21,Other,1051869.22971337,5757
2025-11-21,USD24,86476.68999999923,8496
2025-11-21,USDC,3416811.6246112627,16438
2025-11-21,USDT,12290608.39116247,18555
2025-11-22,EURe,330022.1069500698,6035
2025-11-22,GBPe,6606.224929999998,184
2025-11-22,liquidUSD,350667.3141579984,4850
2025-11-22,Other,404814.3895085072,5620
2025-11-22,USD24,86190.42999999975,9083
2025-11-22,USDC,1766494.7914735107,16946
2025-11-22,USDT,8000629.585125794,11536
2025-11-23,EURe,245554.5711846739,5205
2025-11-23,GBPe,10803.814358968675,199
2025-11-23,liquidUSD,308862.62815399974,4488
2025-11-23,Other,856855.088810801,6287
2025-11-23,USD24,88055.70999999908,9316
2025-11-23,USDC,2394034.735125699,15797
2025-11-23,USDT,15756596.552013118,14940
2025-11-24,EURe,295568.6455604118,5688
2025-11-24,GBPe,11582.853465120003,186
2025-11-24,liquidUSD,461060.82210700045,4185
2025-11-24,Other,653873.3167927737,5230
2025-11-24,USD24,91198.5199999994,8623
2025-11-24,USDC,3908473.883857414,15799
2025-11-24,USDT,7868271.330614193,13545
2025-11-25,EURe,293804.4535680526,5068
2025-11-25,GBPe,17114.07843936,195
2025-11-25,liquidUSD,337674.49532400124,4278
2025-11-25,Other,675698.2253684705,5540
2025-11-25,USD24,104632.68000000015,9144
2025-11-25,USDC,3041858.971060552,16617
2025-11-25,USDT,12616192.43436747,19321
2025-11-26,EURe,299216.1821408345,5715
2025-11-26,GBPe,15896.673521512295,175
2025-11-26,liquidUSD,361056.9185539985,4297
2025-11-26,Other,975701.3852095031,5750
2025-11-26,USD24,101198.30000000026,9313
2025-11-26,USDC,2256156.706906512,17338
2025-11-26,USDT,12949931.838128123,22605
2025-11-27,EURe,326716.70753896044,5456
2025-11-27,GBPe,12405.242223552128,188
2025-11-27,liquidUSD,315454.7924770009,4643
2025-11-27,Other,653736.4938486485,5812
2025-11-27,USD24,113137.47000000058,9962
2025-11-27,USDC,3650678.424544656,17594
2025-11-27,USDT,10994680.927025173,14376
2025-11-28,EURe,418501.7685568995,6164
2025-11-28,GBPe,9328.197224839238,208
2025-11-28,liquidUSD,344409.20920700044,5052
2025-11-28,Other,827517.4441074082,5530
2025-11-28,USD24,115006.90000000007,10570
2025-11-28,USDC,3859759.9378523454,21252
2025-11-28,USDT,10996172.987908354,16594
2025-11-29,EURe,354252.2987944121,6208
2025-11-29,GBPe,12112.54174871891,240
2025-11-29,liquidUSD,350903.6983859994,5007
2025-11-29,Other,714686.4949565892,5717
2025-11-29,USD24,122177.34000000171,11024
2025-11-29,USDC,2903758.6756871636,21292
2025-11-29,USDT,8809190.659255004,18071
2025-11-30,EURe,292848.4185859346,4794
2025-11-30,GBPe,8368.584260713738,215
2025-11-30,liquidUSD,328043.5056699999,4676
2025-11-30,Other,656102.3988149221,5614
2025-11-30,USD24,138397.5100000008,11255
2025-11-30,USDC,3816644.513813909,20921
2025-11-30,USDT,9584144.355916744,13692
2025-12-01,EURe,305517.78136465093,5112
2025-12-01,GBPe,27171.373490610007,216
2025-12-01,liquidUSD,437412.4494570004,4393
2025-12-01,Other,1273759.757902124,5834
2025-12-01,USD24,144282.73999999868,10867
2025-12-01,USDC,4739110.044375147,19928
2025-12-01,USDT,16291124.703854142,14428
2025-12-02,EURe,275765.31861951266,4747
2025-12-02,GBPe,9767.48815832068,169
2025-12-02,liquidUSD,356279.9280490007,4091
2025-12-02,Other,320244.1961971325,5520
2025-12-02,USD24,116944.96999999924,10937
2025-12-02,USDC,3163899.480841945,18867
2025-12-02,USDT,11886654.729834694,16419
2025-12-03,EURe,263962.7103919689,4873
2025-12-03,GBPe,15528.715981639245,179
2025-12-03,liquidUSD,317524.5347519987,4178
2025-12-03,Other,516717.3411483694,6594
2025-12-03,USD24,127087.09999999862,11443
2025-12-03,USDC,4941818.099866595,21647
2025-12-03,USDT,13125797.554283809,16848
2025-12-04,EURe,250391.9349108238,5143
2025-12-04,GBPe,11401.615994184736,193
2025-12-04,liquidUSD,312715.2988560012,4228
2025-12-04,Other,314017.98341415863,6260
2025-12-04,USD24,135659.31999999878,12138
2025-12-04,USDC,4528734.513696598,19090
2025-12-04,USDT,13316617.662492871,13948
2025-12-05,EURe,290131.2622322034,5446
2025-12-05,GBPe,16096.066177030916,184
2025-12-05,liquidUSD,268145.6130179998,4427
2025-12-05,Other,350477.3066408128,6161
2025-12-05,USD24,122636.56999999851,12838
2025-12-05,USDC,2595893.411678978,19937
2025-12-05,USDT,11100988.922229348,17083
2025-12-06,EURe,266087.7576940292,5827
2025-12-06,GBPe,6980.629663074207,230
2025-12-06,liquidUSD,309538.73000400123,4483
2025-12-06,Other,1122035.911979984,8044
2025-12-06,USD24,135482.15999999657,13686
2025-12-06,USDC,2699018.2320338157,19636
2025-12-06,USDT,11331143.605693592,18834
2025-12-07,EURe,223337.12255867317,4327
2025-12-07,GBPe,5634.234688155998,168
2025-12-07,liquidUSD,229586.81741800037,4211
2025-12-07,Other,688718.5739213746,6200
2025-12-07,USD24,124455.83999999774,12924
2025-12-07,USDC,3074308.1796290725,18670
2025-12-07,USDT,7760852.162773777,14046
2025-12-08,EURe,255649.0271184488,4645
2025-12-08,GBPe,10016.273837770372,152
2025-12-08,liquidUSD,253198.44398000065,3818
2025-12-08,Other,962355.4030604169,6259
2025-12-08,USD24,119333.87999999832,12645
2025-12-08,USDC,4363337.1975711705,19024
2025-12-08,USDT,11451079.443027059,18316
2025-12-09,EURe,274835.0992706113,4971
2025-12-09,GBPe,13229.4245708462,169
2025-12-09,liquidUSD,334096.07291199995,3875
2025-12-09,Other,527652.9811854667,6733
2025-12-09,USD24,119832.869999998,13020
2025-12-09,USDC,3567710.240867709,19537
2025-12-09,USDT,13479554.147862282,16046
2025-12-10,EURe,296395.6456128536,5084
2025-12-10,GBPe,14540.025548071208,148
2025-12-10,liquidUSD,275735.8580770002,3993
2025-12-10,Other,915261.1713080865,7060
2025-12-10,USD24,139775.75999999797,13272
2025-12-10,USDC,4471702.779053321,21507
2025-12-10,USDT,14682934.685923591,18157
2025-12-11,EURe,250489.0625043432,5053
2025-12-11,GBPe,14778.687440571075,197
2025-12-11,liquidUSD,383926.9864680002,4097
2025-12-11,Other,814561.4801465833,6408
2025-12-11,USD24,124519.06999999845,13118
2025-12-11,USDC,4342399.55713737,20145
2025-12-11,USDT,10900110.678706352,18542
2025-12-12,EURe,292266.89316370443,5317
2025-12-12,GBPe,16572.402830550007,206
2025-12-12,liquidUSD,310972.71392500005,4245
2025-12-12,Other,771026.6644965347,7104
2025-12-12,USD24,138411.4299999975,13920
2025-12-12,USDC,2514929.1058157203,20875
2025-12-12,USDT,11693978.803313322,15870
2025-12-13,EURe,311056.0681467653,5983
2025-12-13,GBPe,19491.419558934547,277
2025-12-13,liquidUSD,268019.98273800034,4390
2025-12-13,Other,309993.3599270457,7095
2025-12-13,USD24,145625.3099999967,14197
2025-12-13,USDC,3051751.651555477,19723
2025-12-13,USDT,10174448.217802979,10690
2025-12-14,EURe,246120.7544253321,4402
2025-12-14,GBPe,18100.299247959996,200
2025-12-14,liquidUSD,226438.2611430013,4213
2025-12-14,Other,90794.94177286305,6572
2025-12-14,USD24,139584.1899999969,14534
2025-12-14,USDC,2208626.2368163024,18032
2025-12-14,USDT,8621991.648724534,15447
2025-12-15,EURe,295142.657492234,5043
2025-12-15,GBPe,13519.591102539993,157
2025-12-15,liquidUSD,238609.84697700109,4050
2025-12-15,Other,1012817.8812481151,7035
2025-12-15,USD24,136959.04999999842,13309
2025-12-15,USDC,4342225.004079957,18636
2025-12-15,USDT,12131350.30182676,18221
2025-12-16,EURe,272559.07277454465,4858
2025-12-16,GBPe,14324.834421536301,196
2025-12-16,liquidUSD,253758.44734700027,3971
2025-12-16,Other,955399.4854241803,6775
2025-12-16,USD24,120308.6500000017,13556
2025-12-16,USDC,4137463.231879705,21429
2025-12-16,USDT,16456293.247116538,22018
2025-12-17,EURe,299805.6680424658,5105
2025-12-17,GBPe,8746.04157848,181
2025-12-17,liquidUSD,224109.75382399873,4160
2025-12-17,Other,298858.9869058444,6928
2025-12-17,USD24,122230.8600000008,13691
2025-12-17,USDC,2156365.2587086195,20146
2025-12-17,USDT,9895918.16175519,15061
2025-12-18,EURe,279520.45179675065,5062
2025-12-18,GBPe,15174.121806899999,176
2025-12-18,liquidUSD,246323.0340849997,4146
2025-12-18,Other,940726.2634018176,6563
2025-12-18,USD24,128663.66000000169,14362
2025-12-18,USDC,4510191.633745385,22973
2025-12-18,USDT,13704493.577240368,19870
2025-12-19,EURe,298003.63817569305,5633
2025-12-19,GBPe,15786.133597300004,206
2025-12-19,liquidUSD,248912.4940289998,4352
2025-12-19,Other,1206744.9962387697,7204
2025-12-19,USD24,142031.35000000187,14814
2025-12-19,USDC,2207810.5432966943,22461
2025-12-19,USDT,12000019.258175906,15710
2025-12-20,EURe,311984.39272765693,6098
2025-12-20,GBPe,11394.338729160001,221
2025-12-20,liquidUSD,222325.64070499977,4504
2025-12-20,Other,2163813.4425132903,7481
2025-12-20,USD24,141870.86000000063,14951
2025-12-20,USDC,3052099.9167846427,21539
2025-12-20,USDT,10697937.65626141,17884
2025-12-21,EURe,255922.59980975802,4530
2025-12-21,GBPe,7472.7233739999965,165
2025-12-21,liquidUSD,221568.0878939998,3933
2025-12-21,Other,680179.8604874435,7458
2025-12-21,USD24,134693.18000000122,14295
2025-12-21,USDC,2672936.2547926167,20650
2025-12-21,USDT,9315606.795916397,12751
2025-12-22,EURe,318113.10366980673,5621
2025-12-22,GBPe,9536.669856559995,189
2025-12-22,liquidUSD,205885.551086999,4052
2025-12-22,Other,948146.0303208657,6824
2025-12-22,USD24,137716.7200000007,13739
2025-12-22,USDC,3956783.2744078957,21035
2025-12-22,USDT,11100835.506025545,13369
2025-12-23,EURe,286031.12031485536,5525
2025-12-23,GBPe,15781.864763500691,168
2025-12-23,liquidUSD,237223.965485,4225
2025-12-23,Other,1558556.289474071,7289
2025-12-23,USD24,121946.28000000007,13935
2025-12-23,USDC,2710360.1303856126,22638
2025-12-23,USDT,13529505.36308737,15742
2025-12-24,EURe,250705.74470029093,4279
2025-12-24,GBPe,15548.379034649999,145
2025-12-24,liquidUSD,253994.10143299933,4115
2025-12-24,Other,1280966.4322987816,6668
2025-12-24,USD24,138586.46000000119,14258
2025-12-24,USDC,3249876.545917329,21165
2025-12-24,USDT,13056241.342490226,21883
2025-12-25,EURe,131460.98301464817,2224
2025-12-25,GBPe,10223.2948768,70
2025-12-25,liquidUSD,197961.69492799972,3379
2025-12-25,Other,246514.8294464735,6367
2025-12-25,USD24,146972.05000000072,14914
2025-12-25,USDC,2927433.8207673556,17147
2025-12-25,USDT,11451137.891290726,17544
2025-12-26,EURe,197647.3495400442,3818
2025-12-26,GBPe,11793.140623827454,118
2025-12-26,liquidUSD,207711.8077459986,3978
2025-12-26,Other,1833069.253052118,7463
2025-12-26,USD24,167015.17999999947,15387
2025-12-26,USDC,4389980.505416817,21243
2025-12-26,USDT,9239883.221985968,11229
2025-12-27,EURe,238306.9247066638,4259
2025-12-27,GBPe,5426.311309576919,129
2025-12-27,liquidUSD,249358.868429999,4147
2025-12-27,Other,1035630.5042045165,7500
2025-12-27,USD24,170897.4400000009,15787
2025-12-27,USDC,2289866.024087044,21356
2025-12-27,USDT,10304644.400350204,15365
2025-12-28,EURe,232574.96068720063,4010
2025-12-28,GBPe,13993.7361048,155
2025-12-28,liquidUSD,208677.8180549988,3969
2025-12-28,Other,885387.161041881,7243
2025-12-28,USD24,160323.30999999997,16142
2025-12-28,USDC,2319572.9227441475,19653
2025-12-28,USDT,9748585.515413461,13299
2025-12-29,EURe,272892.7469828592,4683
2025-12-29,GBPe,22867.582871646166,134
2025-12-29,liquidUSD,203110.20754099934,3874
2025-12-29,Other,1741039.007577045,7540
2025-12-29,USD24,173359.7300000007,15490
2025-12-29,USDC,4076432.699589297,22814
2025-12-29,USDT,10769586.583049165,25403
2025-12-30,EURe,317877.3391406117,5518
2025-12-30,GBPe,11234.412720862088,158
2025-12-30,liquidUSD,254841.8279999997,4005
2025-12-30,Other,935485.0547112667,7893
2025-12-30,USD24,156995.56999999942,15674
2025-12-30,USDC,3466116.3711641757,21740
2025-12-30,USDT,11489570.913252654,12107
2025-12-31,EURe,252296.36467888163,4892
2025-12-31,GBPe,21880.430510193502,130
2025-12-31,liquidUSD,268332.91437000106,4051
2025-12-31,Other,718866.3973279644,7803
2025-12-31,USD24,181044.95000000036,17282
2025-12-31,USDC,2685515.547448574,20104
2025-12-31,USDT,10186174.777832072,11330
2026-01-01,EURe,167209.39417400732,3140
2026-01-01,GBPe,30238.30951344,127
2026-01-01,liquidUSD,223095.98422499897,3498
2026-01-01,Other,1350860.3206584929,7501
2026-01-01,USD24,195787.66000000073,16590
2026-01-01,USDC,4332309.681778096,19483
2026-01-01,USDT,13263547.002588607,16475
2026-01-02,EURe,267095.0045355851,4892
2026-01-02,GBPe,24013.847872947477,150
2026-01-02,liquidUSD,223568.90641199893,3956
2026-01-02,Other,637851.5675078167,7559
2026-01-02,USD24,188847.7800000005,16545
2026-01-02,USDC,5473452.619869971,21659
2026-01-02,USDT,10029785.567749558,15501
2026-01-03,EURe,261836.78507310644,5097
2026-01-03,GBPe,20969.789877340983,138
2026-01-03,liquidUSD,206661.96541499882,3907
2026-01-03,Other,820039.6863195341,7435
2026-01-03,USD24,178454.21000000057,16575
2026-01-03,USDC,3579351.0906250672,21569
2026-01-03,USDT,8829033.0939872,12499
2026-01-04,EURe,196618.40544535106,3834
2026-01-04,GBPe,14073.962103135898,164
2026-01-04,liquidUSD,278949.1232309999,3852
2026-01-04,Other,646711.3250124576,7259
2026-01-04,USD24,178314.81999999902,16064
2026-01-04,USDC,2322426.2622498586,20714
2026-01-04,USDT,9024197.010438904,14904
2026-01-05,EURe,270937.85494741215,4851
2026-01-05,GBPe,34234.525122610634,158
2026-01-05,liquidUSD,219590.93420099863,3767
2026-01-05,Other,2990020.76503801,8181
2026-01-05,USD24,179706.49999999785,15736
2026-01-05,USDC,4150079.533635747,23637
2026-01-05,USDT,13164360.45636554,14592
2026-01-06,EURe,266984.0797118894,4123
2026-01-06,GBPe,41953.72851213451,140
2026-01-06,liquidUSD,322019.3811889995,3550
2026-01-06,Other,931111.38305963,7736
2026-01-06,USD24,176306.87999999823,15460
2026-01-06,USDC,3170014.1556058256,23906
2026-01-06,USDT,11594199.383975226,15359
2026-01-07,EURe,224390.7123300981,4227
2026-01-07,GBPe,26702.927890120576,140
2026-01-07,liquidUSD,280743.14447399916,3792
2026-01-07,Other,2546093.41666869,8599
2026-01-07,USD24,177626.5699999989,16104
2026-01-07,USDC,3241265.3417475554,23333
2026-01-07,USDT,14052508.712012125,14303
2026-01-08,EURe,271821.6296316752,4550
2026-01-08,GBPe,18511.35587148029,142
2026-01-08,liquidUSD,256609.62356799917,3849
2026-01-08,Other,689892.4482312776,7624
2026-01-08,USD24,180565.44999999835,16245
2026-01-08,USDC,3306011.539856498,23292
2026-01-08,USDT,10424752.303117137,16242
2026-01-09,EURe,228220.22331562405,4550
2026-01-09,GBPe,14414.087469599997,148
2026-01-09,liquidUSD,314428.94970099983,4199
2026-01-09,Other,669903.4526469614,7941
2026-01-09,USD24,163117.0899999951,16708
2026-01-09,USDC,2628933.8213279834,23879
2026-01-09,USDT,14386132.896255048,14099
2026-01-10,EURe,251030.05724853536,5123
2026-01-10,GBPe,25240.484169948464,184
2026-01-10,liquidUSD,275333.35138100066,4488
2026-01-10,Other,1463839.2404646697,7934
2026-01-10,USD24,186735.01999999772,17599
2026-01-10,USDC,2752105.022862934,24251
2026-01-10,USDT,12248382.175142609,19720
2026-01-11,EURe,204952.79087477957,3832
2026-01-11,GBPe,24784.890770999988,174
2026-01-11,liquidUSD,247544.87937400088,3966
2026-01-11,Other,1910348.9946126915,8324
2026-01-11,USD24,152514.19999999742,16731
2026-01-11,USDC,3563856.89156611,23632
2026-01-11,USDT,9082022.035713967,19398
2026-01-12,EURe,221181.91018384305,4306
2026-01-12,GBPe,23893.445468749997,142
2026-01-12,liquidUSD,354035.13205100095,3765
2026-01-12,Other,922033.3815503237,7192
2026-01-12,USD24,172414.08999999764,16317
2026-01-12,USDC,3499979.594251257,26101
2026-01-12,USDT,14623035.337475698,18917
2026-01-13,EURe,256520.47333310067,4537
2026-01-13,GBPe,8002.119416199998,120
2026-01-13,liquidUSD,212019.53117900013,3915
2026-01-13,Other,1249627.6663268264,7902
2026-01-13,USD24,159725.8699999958,16387
2026-01-13,USDC,6086683.505953627,27477
2026-01-13,USDT,15721375.53916628,20772
2026-01-14,EURe,242703.7377574929,4603
2026-01-14,GBPe,6266.430368799999,144
2026-01-14,liquidUSD,321128.071675,4014
2026-01-14,Other,2498459.8318482726,7982
2026-01-14,USD24,172063.95999999758,16796
2026-01-14,USDC,3013783.5301037575,26731
2026-01-14,USDT,5647636.691494652,10984
2026-01-15,EURe,220729.34598449565,4593
2026-01-15,GBPe,17161.650905291932,149
2026-01-15,liquidUSD,257870.95695499945,3996
2026-01-15,Other,1173626.1431530507,8109
2026-01-15,USD24,182074.53999999815,16966
2026-01-15,USDC,4957428.154286016,22956
2026-01-15,USDT,16444978.265674286,18693
2026-01-16,EURe,236797.16257580623,4961
2026-01-16,GBPe,6729.858698592859,195
2026-01-16,liquidUSD,241151.55836499974,4302
2026-01-16,Other,1959381.9454221244,9111
2026-01-16,USD24,192131.84000000084,17760
2026-01-16,USDC,5010016.708425685,26395
2026-01-16,USDT,14668584.227379568,32796
2026-01-17,EURe,258093.17100763615,5406
2026-01-17,GBPe,18959.147838386973,190
2026-01-17,liquidUSD,235364.62825000065,4554
2026-01-17,Other,1256527.6111489017,8541
2026-01-17,USD24,201131.2900000005,18691
2026-01-17,USDC,2940314.564113166,31901
2026-01-17,USDT,11626006.167312812,44476
2026-01-18,EURe,200268.38861601002,3863
2026-01-18,GBPe,10949.150952464694,146
2026-01-18,liquidUSD,214226.0312679998,4185
2026-01-18,Other,701401.8299484545,7972
2026-01-18,USD24,167054.4599999993,17512
2026-01-18,USDC,3661848.911491007,27335
2026-01-18,USDT,8160042.937778808,40015
2026-01-19,EURe,261745.50589541052,4546
2026-01-19,GBPe,5970.46757992105,158
2026-01-19,liquidUSD,212796.00189700053,3886
2026-01-19,Other,1403726.0920180904,7846
2026-01-19,USD24,170759.2999999981,15898
2026-01-19,USDC,3030846.3708346095,26228
2026-01-19,USDT,13227659.262804916,30952
2026-01-20,EURe,238652.83739011563,4516
2026-01-20,GBPe,10005.984715770002,129
2026-01-20,liquidUSD,249135.08492699967,4079
2026-01-20,Other,1432733.1352292201,8281
2026-01-20,USD24,164345.48999999772,15839
2026-01-20,USDC,2942862.404364581,25765
2026-01-20,USDT,17950866.731749028,61443
2026-01-21,EURe,227048.36904008454,4484
2026-01-21,GBPe,8765.107654679454,142
2026-01-21,liquidUSD,236970.71137799998,3976
2026-01-21,Other,1092429.8583874498,8206
2026-01-21,USD24,158419.34999999902,15230
2026-01-21,USDC,2838543.3452353533,23271
2026-01-21,USDT,13327964.344164629,21272
2026-01-22,EURe,260866.56414128374,4884
2026-01-22,GBPe,9826.471731332553,148
2026-01-22,liquidUSD,226919.81472700092,4039
2026-01-22,Other,621415.8437450869,7816
2026-01-22,USD24,175957.78999999954,15714
2026-01-22,USDC,2611544.8840224347,22993
2026-01-22,USDT,12315773.422722246,20909
2026-01-23,EURe,268311.51669953205,4924
2026-01-23,GBPe,17283.668957100017,161
2026-01-23,liquidUSD,240689.84101499978,4366
2026-01-23,Other,953273.4769268915,8188
2026-01-23,USD24,174842.57999999926,16336
2026-01-23,USDC,4337232.668041995,26727
2026-01-23,USDT,13721137.689569939,21445
2026-01-24,EURe,281586.16579294653,5510
2026-01-24,GBPe,9689.485305389999,176
2026-01-24,liquidUSD,248362.599278,4650
2026-01-24,Other,647866.9926526587,8432
2026-01-24,USD24,188149.35999999876,17241
2026-01-24,USDC,2272566.001555431,24609
2026-01-24,USDT,10930211.459386839,21678
2026-01-25,EURe,221372.60817063056,3991
2026-01-25,GBPe,25104.53493,139
2026-01-25,liquidUSD,227581.90202899923,4215
2026-01-25,Other,688392.7988809844,7990
2026-01-25,USD24,192064.3299999986,16965
2026-01-25,USDC,4443692.046165156,24701
2026-01-25,USDT,8652061.938299656,19371
2026-01-26,EURe,235716.06465827452,4545
2026-01-26,GBPe,18694.824511339993,136
2026-01-26,liquidUSD,408069.19534400094,4163
2026-01-26,Other,1113402.8468852958,7588
2026-01-26,USD24,220963.92999999796,16421
2026-01-26,USDC,2855118.323214955,26070
2026-01-26,USDT,11201939.221281381,18790
2026-01-27,EURe,238233.12396154413,4533
2026-01-27,GBPe,17875.00214629,146
2026-01-27,liquidUSD,348612.24223000027,4087
2026-01-27,Other,1337166.4891667261,7730
2026-01-27,USD24,184670.109999997,15508
2026-01-27,USDC,3717610.7446674327,25848
2026-01-27,USDT,15845503.917711008,20349
2026-01-28,EURe,242263.92083677047,4481
2026-01-28,GBPe,14942.02174989583,193
2026-01-28,liquidUSD,323467.728730998,4114
2026-01-28,Other,738571.9351802164,8081
2026-01-28,USD24,178253.45999999862,16126
2026-01-28,USDC,4669169.132944064,25246
2026-01-28,USDT,12501722.564612295,22734
2026-01-29,EURe,243056.31814405223,4649
2026-01-29,GBPe,19790.58436991999,185
2026-01-29,liquidUSD,313004.8721039993,4110
2026-01-29,Other,1033751.0848765011,8081
2026-01-29,USD24,218751.91999999812,15971
2026-01-29,USDC,6266530.422652825,24275
2026-01-29,USDT,13026221.82292801,22654
2026-01-30,EURe,261065.24259802882,5171
2026-01-30,GBPe,17138.40004998,179
2026-01-30,liquidUSD,327842.8180109998,4424
2026-01-30,Other,941639.5802735848,8015
2026-01-30,USD24,193317.99999999895,15589
2026-01-30,USDC,3089812.6301860483,25414
2026-01-30,USDT,12943690.67837895,22640
2026-01-31,EURe,263326.11875571124,5454
2026-01-31,GBPe,14736.264385310005,197
2026-01-31,liquidUSD,235104.2131210008,4501
2026-01-31,Other,1173461.4758422635,8344
2026-01-31,USD24,180168.09999999974,15830
2026-01-31,USDC,3023404.239156246,26133
2026-01-31,USDT,13738151.250694312,22640
2026-02-01,EURe,197576.9239314783,4144
2026-02-01,GBPe,14410.997470870001,154
2026-02-01,liquidUSD,430454.7764929996,4466
2026-02-01,Other,1653980.8334722074,8902
2026-02-01,USD24,195432.4700000021,16450
2026-02-01,USDC,6339804.013096708,24820
2026-02-01,USDT,10965851.519013958,20901
2026-02-02,EURe,279534.27204147115,4414
2026-02-02,GBPe,8093.344108570002,146
2026-02-02,liquidUSD,404715.65810399957,4349
2026-02-02,Other,1052804.9951162129,8464
2026-02-02,USD24,181605.9499999987,15754
2026-02-02,USDC,3665200.87379227,25258
2026-02-02,USDT,16462448.081188543,19713
2026-02-03,EURe,276980.33836707077,4323
2026-02-03,GBPe,7148.532339440002,123
2026-02-03,liquidUSD,264741.27097499976,4063
2026-02-03,Other,753343.5825396773,7844
2026-02-03,USD24,186381.1999999997,15963
2026-02-03,USDC,3680773.479709356,24742
2026-02-03,USDT,14578809.245073073,20187
2026-02-04,EURe,261104.2077197027,4350
2026-02-04,GBPe,17785.98212655,144
2026-02-04,liquidUSD,320447.6233309994,4234
2026-02-04,Other,1328072.9924145518,8547
2026-02-04,USD24,184523.5399999986,14859
2026-02-04,USDC,3923331.570833428,25606
2026-02-04,USDT,12126478.890527522,19607
2026-02-05,EURe,245671.49572058138,4477
2026-02-05,GBPe,9585.82067439,128
2026-02-05,liquidUSD,250057.50827099974,4022
2026-02-05,Other,1086847.1988265687,8388
2026-02-05,USD24,172716.3199999996,14371
2026-02-05,USDC,6154245.308443955,25556
2026-02-05,USDT,18132123.28621648,21410
2026-02-06,EURe,256884.37346375838,4817
