date,chain,volumes,txs,users,new_users,returning_users,cumulative_users
2025-11-12,zkSync,0.0,0,0,0,0,250
2025-11-12,Scroll,1310458.2035990022,14669,5376,173,5203,38323
2025-11-12,Linea,117695.00390164072,2172,994,22,972,11998
2025-11-12,Starknet,148351.83643000008,1068,1068,57,1011,3314
2025-11-12,Sonic,0.0,0,0,0,0,255
2025-11-12,TON,178638.80390600022,322,318,56,262,8581
2025-11-13,Avalanche,51554.53660482004,407,363,43,320,4537
2025-11-13,Arbitrum,254062.7926314094,11989,5531,579,4952,69581
2025-11-13,Base,648480.9400481512,635,534,109,425,9486
2025-11-13,Optimism,619901.1747770014,1606,1238,82,1156,7012
2025-11-13,Polygon,269465.85965832026,495,408,64,344,27731
2025-11-13,Ethereum,2122857.9503655727,1617,1507,472,1035,68737
2025-11-13,Solana,2183422.142556348,3523,2848,1074,1774,42975
2025-11-13,TRON,9141825.697513008,3980,3781,733,3048,157196
2025-11-13,BSC,3437366.8582380894,13926,12847,1326,11521,440892
2025-11-13,Gnosis,343091.7609889519,6669,2783,46,2737,24732
2025-11-13,zkSync,236.679582,1,1,0,1,250
2025-11-13,Scroll,1317068.4806560108,14804,5476,173,5303,38496
2025-11-13,Linea,105722.20687125035,2056,942,21,921,12019
2025-11-13,Starknet,156996.43000000002,1012,1012,48,964,3362
2025-11-13,Sonic,0.0,0,0,0,0,255
2025-11-13,TON,65433.04735800001,281,279,49,230,8630
2025-11-14,Avalanche,18745.085324,121,89,5,84,4542
2025-11-14,Arbitrum,454138.30629717885,12442,5592,431,5161,70012
2025-11-14,Base,118410.89494809168,344,250,31,219,9517
2025-11-14,Optimism,69721.00290599998,1229,868,25,843,7037
2025-11-14,Polygon,176270.1273136254,460,348,60,288,27791
2025-11-14,Ethereum,2010979.1966643895,834,722,175,547,68912
2025-11-14,Solana,1555424.7852562717,2238,1422,99,1323,43074
2025-11-14,TRON,6532088.767433794,4180,3984,477,3507,157673
2025-11-14,BSC,2845537.95600979,12525,11872,2706,9166,443598
2025-11-14,Gnosis,375358.77993281704,8273,2910,51,2859,24783
2025-11-14,zkSync,0.0,0,0,0,0,250
2025-11-14,Scroll,1113452.2592300132,16157,5556,204,5352,38700
2025-11-14,Linea,125463.45389964222,2337,1024,21,1003,12040
2025-11-14,Starknet,197028.80999999988,1155,1155,41,1114,3403
2025-11-14,Sonic,0.0016649354810790624,1,1,0,1,255
2025-11-14,TON,77351.87047899996,203,199,34,165,8664
2025-11-15,Avalanche,176418.1901589609,708,697,105,592,4647
2025-11-15,Arbitrum,403677.5292835179,13484,5780,532,5248,70544
2025-11-15,Base,1137037.343701317,943,816,183,633,9700
2025-11-15,Optimism,678764.497589,2238,1808,155,1653,7192
2025-11-15,Polygon,137903.10287019002,634,503,97,406,27888
2025-11-15,Ethereum,2236645.6575212735,1088,970,150,820,69062
2025-11-15,Solana,1286334.9364070012,2385,1579,121,1458,43195
2025-11-15,TRON,5536594.239834125,3736,3571,828,2743,158501
2025-11-15,BSC,2520162.1044509686,5239,4796,380,4416,443978
2025-11-15,Gnosis,358461.8711010005,8740,2909,46,2863,24829
2025-11-15,zkSync,0.0,0,0,0,0,250
2025-11-15,Scroll,1020940.4274730202,17654,5635,181,5454,38881
2025-11-15,Linea,105631.93675130318,2560,1022,23,999,12063
2025-11-15,Starknet,209944.81999999995,1045,1045,55,990,3458
2025-11-15,Sonic,0.0,0,0,0,0,255
2025-11-15,TON,54117.31265499998,220,208,37,171,8701
2025-11-16,Avalanche,54196.59666140216,426,403,31,372,4678
2025-11-16,Arbitrum,278001.3674167182,12062,5523,635,4888,71179
2025-11-16,Base,273705.9645573919,649,568,115,453,9815
2025-11-16,Optimism,372411.4352740001,1522,1154,58,1096,7250
2025-11-16,Polygon,89409.92204868422,465,387,61,326,27949
2025-11-16,Ethereum,2023715.802816124,1111,1016,69,947,69131
2025-11-16,Solana,1100707.704684281,1930,1352,108,1244,43303
2025-11-16,TRON,3628995.692605594,2261,2137,325,1812,158826
2025-11-16,BSC,2597757.0569277094,9493,8961,1104,7857,445082
2025-11-16,Gnosis,261879.6072170203,6078,2537,37,2500,24866
2025-11-16,zkSync,0.0,0,0,0,0,250
2025-11-16,Scroll,975671.3351680081,15358,5447,214,5233,39095
2025-11-16,Linea,97171.43349092396,1990,891,11,880,12074
2025-11-16,Starknet,130443.72574300002,1025,1025,45,980,3503
2025-11-16,Sonic,0.0,0,0,0,0,255
2025-11-16,TON,61928.06984199997,183,176,26,150,8727
2025-11-17,Avalanche,31218.733255604384,355,346,36,310,4714
2025-11-17,Arbitrum,482048.75960576884,11256,5430,595,4835,71774
2025-11-17,Base,382370.11505109945,628,526,80,446,9895
2025-11-17,Optimism,328768.63257600006,1212,820,37,783,7287
2025-11-17,Polygon,362844.18901450495,508,396,68,328,28017
2025-11-17,Ethereum,1688368.9516715526,862,773,88,685,69219
2025-11-17,Solana,1303565.058040002,2112,1394,125,1269,43428
2025-11-17,TRON,8737980.924102122,3945,3765,928,2837,159754
2025-11-17,BSC,2686216.353847822,8740,7956,209,7747,445291
2025-11-17,Gnosis,338110.5924467782,6872,2751,50,2701,24916
2025-11-17,zkSync,278.870218,1,1,0,1,250
2025-11-17,Scroll,1224649.5449470046,14770,5404,205,5199,39300
2025-11-17,Linea,118434.7191621589,2177,960,30,930,12104
2025-11-17,Starknet,136896.68000000008,1104,1104,44,1060,3547
2025-11-17,Sonic,0.0,0,0,0,0,255
2025-11-17,TON,68787.393553,154,144,16,128,8743
2025-11-18,Avalanche,44087.531684000016,385,373,26,347,4740
2025-11-18,Arbitrum,588805.2146611287,11510,5627,542,5085,72316
2025-11-18,Base,457980.5345684581,678,587,75,512,9970
2025-11-18,Optimism,228468.99247499995,1656,1302,67,1235,7354
2025-11-18,Polygon,124825.0708902645,487,399,68,331,28085
2025-11-18,Ethereum,2476656.05505591,1365,1253,256,997,69475
2025-11-18,Solana,3221702.697931563,3254,2586,536,2050,43964
2025-11-18,TRON,7388170.717521506,3236,3047,349,2698,160103
2025-11-18,BSC,3379721.861704117,19102,18827,3653,15174,448944
2025-11-18,Gnosis,291685.45725892804,7384,2729,68,2661,24984
2025-11-18,zkSync,0.0,0,0,0,0,250
2025-11-18,Scroll,1308924.4829410028,14740,5358,185,5173,39485
2025-11-18,Linea,106789.50578912858,1913,964,20,944,12124
2025-11-18,Starknet,146695.25036000015,1154,1154,50,1104,3597
2025-11-18,Sonic,0.0,0,0,0,0,255
2025-11-18,TON,103160.8217440001,377,362,99,263,8842
2025-11-19,Avalanche,44462.60655257316,330,312,31,281,4771
2025-11-19,Arbitrum,700645.2007191589,13259,7232,1406,5826,73722
2025-11-19,Base,488860.6302062923,617,496,64,432,10034
2025-11-19,Optimism,170817.13006200007,1428,1143,67,1076,7421
2025-11-19,Polygon,158228.39266662183,428,329,50,279,28135
2025-11-19,Ethereum,1628676.452776259,1073,953,217,736,69692
2025-11-19,Solana,1184343.8263700022,2186,1489,114,1375,44078
2025-11-19,TRON,7337328.415579865,4683,4539,1409,3130,161512
2025-11-19,BSC,3234441.535021374,7029,6260,933,5327,449877
2025-11-19,Gnosis,303362.42408558144,7311,2728,40,2688,25024
2025-11-19,zkSync,0.0,0,0,0,0,250
2025-11-19,Scroll,1054993.9156719975,14634,5413,179,5234,39664
2025-11-19,Linea,72503.18664061665,1692,856,16,840,12140
2025-11-19,Starknet,130377.05964000005,1030,1030,53,977,3650
2025-11-19,Sonic,0.0,0,0,0,0,255
2025-11-19,TON,70220.94443599996,126,124,18,106,8860
2025-11-20,Avalanche,93822.57727634136,431,431,49,382,4820
2025-11-20,Arbitrum,493723.1843092382,13177,6211,616,5595,74338
2025-11-20,Base,851168.4101828043,751,613,79,534,10113
2025-11-20,Optimism,399675.025163,1671,1291,81,1210,7502
2025-11-20,Polygon,130162.58258361695,605,460,81,379,28216
2025-11-20,Ethereum,1513672.9933783815,762,672,75,597,69767
2025-11-20,Solana,1471369.0256780009,2269,1554,122,1432,44200
2025-11-20,TRON,6996593.748540034,2950,2772,213,2559,161725
2025-11-20,BSC,2919970.3439309048,6291,5810,281,5529,450158
2025-11-20,Gnosis,358448.1779387603,9050,2812,60,2752,25084
2025-11-20,zkSync,0.0,0,0,0,0,250
2025-11-20,Scroll,1348384.4064579909,15155,5575,160,5415,39824
2025-11-20,Linea,114959.43063910484,2224,996,21,975,12161
2025-11-20,Starknet,149917.41596500008,1105,1105,40,1065,3690
2025-11-20,Sonic,2389.2275961290175,7,7,2,5,257
2025-11-20,TON,38939.784228,130,128,22,106,8882
2025-11-21,Avalanche,80579.47327119585,372,366,24,342,4844
2025-11-21,Arbitrum,542711.4944901787,13343,6112,486,5626,74824
2025-11-21,Base,440859.49228644534,689,524,50,474,10163
2025-11-21,Optimism,359522.78120599996,1605,1246,59,1187,7561
2025-11-21,Polygon,93899.94406132432,418,329,40,289,28256
2025-11-21,Ethereum,2398572.051040803,1512,1384,258,1126,70025
2025-11-21,Solana,3093072.098756916,3078,2353,380,1973,44580
2025-11-21,TRON,6430622.189234868,3022,2793,265,2528,161990
2025-11-21,BSC,3664253.7779025505,11438,11021,1545,9476,451703
2025-11-21,Gnosis,385036.4819825492,8577,2927,77,2850,25161
2025-11-21,zkSync,0.0,0,0,0,0,250
2025-11-21,Scroll,1292971.306414005,15870,5714,192,5522,40016
2025-11-21,Linea,121689.34687346179,2346,1005,27,978,12188
2025-11-21,Starknet,168268.38999999993,1201,1201,60,1141,3750
2025-11-21,Sonic,8.907391824011645,1,1,1,0,258
2025-11-21,TON,51890.130119999994,101,99,0,99,8882
2025-11-22,Avalanche,26019.06519483791,208,205,21,184,4865
2025-11-22,Arbitrum,458003.8899934072,14105,6257,489,5768,75313
2025-11-22,Base,227804.18339112715,532,398,35,363,10198
2025-11-22,Optimism,616448.7312419985,1486,1087,49,1038,7610
2025-11-22,Polygon,244886.04177877842,515,443,99,344,28355
2025-11-22,Ethereum,1236149.3688885793,725,635,62,573,70087
2025-11-22,Solana,1569547.4465680027,2263,1448,91,1357,44671
2025-11-22,TRON,4749853.717357715,2575,2387,330,2057,162320
2025-11-22,BSC,2142361.6862750757,6096,5777,537,5240,452240
2025-11-22,Gnosis,379783.0237432236,7730,2894,37,2857,25198
2025-11-22,zkSync,0.0,0,0,0,0,250
2025-11-22,Scroll,1159445.9965190059,16829,5775,151,5624,40167
2025-11-22,Linea,117075.47271629829,2598,1075,82,993,12270
2025-11-22,Starknet,140040.36000000013,949,949,52,897,3802
2025-11-22,Sonic,2081.0099358806456,16,16,6,10,264
2025-11-22,TON,50751.70258900001,111,105,15,90,8897
2025-11-23,Avalanche,122983.33903600003,488,487,52,435,4917
2025-11-23,Arbitrum,727847.5655982271,14204,6096,392,5704,75705
2025-11-23,Base,776113.5194746756,733,581,55,526,10253
2025-11-23,Optimism,680252.0073209992,1661,1273,72,1201,7682
2025-11-23,Polygon,140134.9470913738,603,565,138,427,28493
2025-11-23,Ethereum,3777842.4633430475,485,404,60,344,70147
2025-11-23,Solana,2062005.1191731289,3309,2606,639,1967,45310
2025-11-23,TRON,7894404.622368677,4611,4420,1098,3322,163418
2025-11-23,BSC,2270774.5839992813,6663,6499,366,6133,452606
2025-11-23,Gnosis,295540.09580772545,6695,2451,65,2386,25263
2025-11-23,zkSync,0.0,0,0,0,0,250
2025-11-23,Scroll,975314.9260310013,15120,5411,139,5272,40306
2025-11-23,Linea,90865.65149016518,2022,926,63,863,12333
2025-11-23,Starknet,154884.45999999996,1217,1217,55,1162,3857
2025-11-23,Sonic,0.0,0,0,0,0,264
2025-11-23,TON,63404.654917,135,132,15,117,8912
2025-11-24,Avalanche,24229.387288053164,286,286,20,266,4937
2025-11-24,Arbitrum,710236.0861496372,13345,6202,445,5757,76150
2025-11-24,Base,358694.5172670282,556,397,38,359,10291
2025-11-24,Optimism,420867.4053609999,1178,783,31,752,7713
2025-11-24,Polygon,1206932.8165312556,868,783,276,507,28769
2025-11-24,Ethereum,1902547.272390673,959,872,149,723,70296
2025-11-24,Solana,1954958.1408774457,2896,2239,479,1760,45789
2025-11-24,TRON,5211575.58293865,3231,3067,676,2391,164094
2025-11-24,BSC,2509040.688648052,7038,6583,510,6073,453116
2025-11-24,Gnosis,360639.2387316376,7131,2717,44,2673,25307
2025-11-24,zkSync,0.0,0,0,0,0,250
2025-11-24,Scroll,1437047.6541290071,15403,5511,172,5339,40478
2025-11-24,Linea,123444.24827846565,2085,945,20,925,12353
2025-11-24,Starknet,122859.44999999997,1128,1128,36,1092,3893
2025-11-24,Sonic,0.0,0,0,0,0,264
2025-11-24,TON,91978.10121300005,236,228,23,205,8935
2025-11-25,Avalanche,56318.344032999994,368,365,24,341,4961
2025-11-25,Arbitrum,783434.6955211791,14416,6845,689,6156,76839
2025-11-25,Base,410082.77990398987,617,473,52,421,10343
2025-11-25,Optimism,250544.509089,1815,1384,63,1321,7776
2025-11-25,Polygon,300610.7144152556,865,773,231,542,29000
2025-11-25,Ethereum,2328781.2156619485,1462,1345,283,1062,70579
2025-11-25,Solana,1920446.4231396534,3097,2334,433,1901,46222
2025-11-25,TRON,7681657.3143150555,4112,3932,858,3074,164952
2025-11-25,BSC,3705148.5954755936,10834,10003,417,9586,453533
2025-11-25,Gnosis,350778.9102305778,6569,2765,88,2677,25395
2025-11-25,zkSync,0.0,0,0,0,0,250
2025-11-25,Scroll,1271823.3749410002,15856,5559,119,5440,40597
2025-11-25,Linea,125618.74676258712,2033,957,23,934,12376
2025-11-25,Starknet,156387.04287199996,1057,1056,33,1023,3926
2025-11-25,Sonic,0.0,0,0,0,0,264
2025-11-25,TON,50191.83076199998,131,126,13,113,8948
2025-11-26,Avalanche,54049.93553747203,406,402,37,365,4998
2025-11-26,Arbitrum,659919.21161471,19564,12107,4815,7292,81654
2025-11-26,Base,671951.3158434659,700,537,59,478,10402
2025-11-26,Optimism,177546.93572099973,1718,1332,58,1274,7834
2025-11-26,Polygon,353132.0008917703,1145,1067,478,589,29478
2025-11-26,Solana,2304810.108100952,3321,2549,567,1982,46789
2025-11-26,Ethereum,1922690.0338773138,1061,960,109,851,70688
2025-11-26,TRON,7430819.914433651,3560,3357,469,2888,165421
2025-11-26,BSC,3262095.1130159553,9452,8730,1814,6916,455347
2025-11-26,Gnosis,377373.11609385296,7234,2827,96,2731,25491
2025-11-26,zkSync,0.0,0,0,0,0,250
2025-11-26,Scroll,1346091.8121810087,16486,5664,174,5490,40771
2025-11-26,Linea,102254.43272227673,2153,961,22,939,12398
2025-11-26,Starknet,163645.86213100026,1277,1277,45,1232,3971
2025-11-26,Sonic,0.0,0,0,0,0,264
2025-11-26,TON,74549.21678799996,183,172,17,155,8965
2025-11-27,Avalanche,56399.995915451065,411,410,46,364,5044
2025-11-27,Arbitrum,1215261.5001507702,15259,7189,841,6348,82495
2025-11-27,Base,686647.7471746168,650,508,51,457,10453
2025-11-27,Optimism,347501.0528729999,1694,1334,63,1271,7897
2025-11-27,Polygon,170124.00460930762,725,676,125,551,29603
2025-11-27,Solana,1605979.9751379997,2235,1533,115,1418,46904
2025-11-27,Ethereum,1998323.8413736993,1591,1468,448,1020,71136
2025-11-27,TRON,6502629.410573876,3865,3698,956,2742,166377
2025-11-27,BSC,3248075.605544775,6745,6091,259,5832,455606
2025-11-27,Gnosis,406578.3250896216,6981,2863,66,2797,25557
2025-11-27,zkSync,0.0,0,0,0,0,250
2025-11-27,Scroll,1291873.4196269964,17448,5776,174,5602,40945
2025-11-27,Linea,141442.85383852138,2183,963,13,950,12411
2025-11-27,Starknet,178914.75000000003,1138,1138,32,1106,4003
2025-11-27,Sonic,0.0,0,0,0,0,264
2025-11-27,TON,51436.17484399998,148,148,11,137,8976
2025-11-28,Avalanche,109477.90160638408,411,408,40,368,5084
2025-11-28,Arbitrum,779259.3494373603,15763,7011,578,6433,83073
2025-11-28,Base,638741.1652662426,635,494,52,442,10505
2025-11-28,Optimism,168634.608078,1673,1314,61,1253,7958
2025-11-28,Polygon,247366.46495595312,814,726,137,589,29740
2025-11-28,Solana,1962422.4365820016,2825,1829,153,1676,47057
2025-11-28,Ethereum,2984260.9282254917,1084,957,93,864,71229
2025-11-28,TRON,6317186.993330985,2447,2272,109,2163,166486
2025-11-28,BSC,3526445.915467085,10079,9489,491,8998,456097
2025-11-28,Gnosis,497353.2083579324,7938,2987,44,2943,25601
2025-11-28,zkSync,0.0,0,0,0,0,250
2025-11-28,Scroll,1495369.111841953,21055,6126,186,5940,41131
2025-11-28,Linea,192325.84215043238,2662,1096,22,1074,12433
2025-11-28,Starknet,171331.04999999987,1265,1265,48,1217,4051
2025-11-28,Sonic,0.0,0,0,0,0,264
2025-11-28,TON,69106.33619000002,116,112,2,110,8978
2025-11-29,Avalanche,95847.83344208785,437,434,46,388,5130
2025-11-29,Arbitrum,523114.1930928521,16359,6924,579,6345,83652
2025-11-29,Base,705345.3610566554,618,454,32,422,10537
2025-11-29,Optimism,216622.9571720001,1740,1344,56,1288,8014
2025-11-29,Polygon,158128.21616390647,796,682,111,571,29851
2025-11-29,Solana,1408339.5521510022,2504,1587,112,1475,47169
2025-11-29,Ethereum,1735869.6831502696,937,760,82,678,71311
2025-11-29,TRON,4702792.454228496,2393,2226,106,2120,166592
2025-11-29,BSC,3075600.8197459783,12072,11321,1017,10304,457114
2025-11-29,Gnosis,412976.7864795899,7861,2867,30,2837,25631
2025-11-29,zkSync,0.0,0,0,0,0,250
2025-11-29,Scroll,1378891.3310229362,20792,6028,160,5868,41291
2025-11-29,Linea,138931.5032278065,2421,998,18,980,12451
2025-11-29,Starknet,429743.4535610003,1603,1603,97,1506,4148
2025-11-29,Sonic,0.0,0,0,0,0,264
2025-11-29,TON,52798.750961000005,63,63,6,57,8984
2025-11-30,Avalanche,103667.42630769829,447,444,42,402,5172
2025-11-30,Arbitrum,921969.7270568113,17046,7543,844,6699,84496
2025-11-30,Base,1288458.4361067023,697,545,73,472,10610
2025-11-30,Optimism,328313.37811000005,1706,1325,63,1262,8077
2025-11-30,Polygon,231371.61149976595,749,675,91,584,29942
2025-11-30,Solana,1351836.8125170004,2360,1432,90,1342,47259
2025-11-30,Ethereum,1452848.5045942098,1052,929,101,828,71412
2025-11-30,TRON,5073511.679948822,2581,2409,206,2203,166798
2025-11-30,BSC,2934033.0227789734,7612,6972,374,6598,457488
2025-11-30,Gnosis,331802.8916606897,6272,2586,26,2560,25657
2025-11-30,zkSync,0.0,0,0,0,0,250
2025-11-30,Scroll,1235722.3132259557,19436,5700,121,5579,41412
2025-11-30,Linea,152316.70846581238,2043,910,14,896,12465
2025-11-30,Starknet,626892.3064389998,1817,1817,84,1733,4232
2025-11-30,Sonic,2149.7850111660946,5,5,3,2,267
2025-11-30,TON,0.0,0,0,0,0,8984
2025-12-01,Avalanche,65170.81436999996,424,423,25,398,5197
2025-12-01,Arbitrum,700110.9102816497,15995,7278,679,6599,85175
2025-12-01,Base,598371.2047766462,540,398,31,367,10641
2025-12-01,Optimism,438083.176508,1309,957,39,918,8116
2025-12-01,Polygon,626433.4772937341,879,812,112,700,30054
2025-12-01,Solana,3852951.15382436,3443,2540,335,2205,47594
2025-12-01,Ethereum,2645423.967656195,1277,1130,159,971,71571
2025-12-01,TRON,10225554.103828112,3082,2912,416,2496,167214
2025-12-01,BSC,3610490.217492571,7713,6951,361,6590,457849
2025-12-01,Gnosis,378504.0749321831,6481,2810,80,2730,25737
2025-12-01,zkSync,97.012661,1,1,0,1,250
2025-12-01,Scroll,2217608.6946809646,19510,5791,108,5683,41520
2025-12-01,Linea,183423.38390595344,1849,947,18,929,12483
2025-12-01,Starknet,279082.54999999993,1488,1488,35,1453,4267
2025-12-01,Sonic,0.0,0,0,0,0,267
2025-12-01,TON,0.0,0,0,0,0,8984
2025-12-02,Avalanche,3679.4784430000004,31,30,1,29,5198
2025-12-02,Arbitrum,659804.11792027,16009,7240,777,6463,85952
2025-12-02,Base,126420.60498295634,333,207,26,181,10667
2025-12-02,Optimism,61624.08415799994,961,604,16,588,8132
2025-12-02,Polygon,194302.7657445044,425,324,39,285,30093
2025-12-02,Solana,1574375.7886640008,2308,1456,122,1334,47716
2025-12-02,Ethereum,2752944.410046244,1377,1247,175,1072,71746
2025-12-02,TRON,8471004.791189931,4226,3936,410,3526,167624
2025-12-02,BSC,4217915.608635206,10323,9388,1478,7910,459327
2025-12-02,Gnosis,334770.6786177,6059,2729,85,2644,25822
2025-12-02,zkSync,0.0,1,1,1,0,251
2025-12-02,Scroll,1724433.8525530044,18929,5644,153,5491,41673
2025-12-02,Linea,136406.66720802567,2023,897,15,882,12498
2025-12-02,Starknet,253105.704979,1371,1371,39,1332,4306
2025-12-02,Sonic,3913.5654143612046,5,5,1,4,268
2025-12-02,TON,0.0,0,0,0,0,8984
2025-12-03,Avalanche,73946.23607893089,500,495,51,444,5248
2025-12-03,Arbitrum,661372.8194662088,17112,7976,985,6991,86937
2025-12-03,Base,264521.8834535921,679,467,53,414,10720
2025-12-03,Optimism,319644.1997650003,2020,1735,108,1627,8240
2025-12-03,Polygon,522104.59577254986,1019,886,122,764,30215
2025-12-03,Solana,3138244.339307966,3819,2762,432,2330,48148
2025-12-03,Ethereum,2746829.6694197897,1737,1536,313,1223,72059
2025-12-03,TRON,7716159.480959633,3427,3223,488,2735,168112
2025-12-03,BSC,3096172.4784030947,9290,8720,1543,7177,460870
2025-12-03,Gnosis,324843.69289523124,6218,2656,48,2608,25870
2025-12-03,zkSync,0.0,0,0,0,0,251
2025-12-03,Scroll,1827715.53666807,19086,5838,208,5630,41881
2025-12-03,Linea,101800.03391892397,1961,902,19,883,12517
2025-12-03,Starknet,357455.0999999999,2138,1700,68,1632,4374
2025-12-03,Sonic,3117.572124237683,4,4,3,1,271
2025-12-03,TON,0.0,0,0,0,0,8984
2025-12-04,Avalanche,246380.81799800007,618,605,69,536,5317
2025-12-04,Arbitrum,759478.6464357091,18017,8240,949,7291,87886
2025-12-04,Base,1131248.3745980428,640,512,41,471,10761
2025-12-04,Optimism,367420.9574249999,1691,1443,88,1355,8328
2025-12-04,Polygon,287922.4585261757,979,830,113,717,30328
2025-12-04,Solana,1596568.4239180023,2357,1545,116,1429,48264
2025-12-04,Ethereum,2424420.1451544585,1183,1043,147,896,72206
2025-12-04,TRON,7894197.240974142,3998,3732,584,3148,168696
2025-12-04,BSC,3360099.8545770273,6038,5456,235,5221,461105
2025-12-04,Gnosis,296875.7257584908,6457,2724,45,2679,25915
2025-12-04,zkSync,5.99554,1,1,0,1,251
2025-12-04,Scroll,1621164.0195690787,18891,5827,186,5641,42067
2025-12-04,Linea,109074.7502373915,1965,895,14,881,12531
2025-12-04,Starknet,150969.24000000002,1150,1150,31,1119,4405
2025-12-04,Bitcoin,8.812118054668753,2,0,1,0,1
2025-12-04,Sonic,1035.5320195602499,10,10,2,8,273
2025-12-04,TON,0.0,0,0,0,0,8984
2025-12-05,Avalanche,118250.266616,332,327,24,303,5341
2025-12-05,Arbitrum,661712.1024590494,18765,8414,963,7451,88849
2025-12-05,Base,512957.8666384757,515,363,30,333,10791
2025-12-05,Optimism,267567.57899700024,1542,1232,41,1191,8369
2025-12-05,Polygon,177802.90522913943,734,592,67,525,30395
2025-12-05,Solana,1717029.0866140013,2697,1647,107,1540,48371
2025-12-05,Ethereum,1692022.6590039304,827,700,111,589,72317
2025-12-05,TRON,7341789.963393735,3269,3076,528,2548,169224
2025-12-05,BSC,3096026.131058807,9827,9162,505,8657,461610
2025-12-05,Gnosis,352081.82334513153,6875,2792,52,2740,25967
2025-12-05,zkSync,0.0,0,0,0,0,251
2025-12-05,Scroll,1578598.113949028,20198,6039,170,5869,42237
2025-12-05,Linea,97961.69562412729,2140,911,20,891,12551
2025-12-05,Starknet,226599.8700809998,1452,1452,47,1405,4452
2025-12-05,Bitcoin,0.0,0,0,0,0,1
2025-12-05,Sonic,0.0,0,0,0,0,273
2025-12-05,TON,0.0,0,0,0,0,8984
2025-12-06,Avalanche,84502.78206381235,435,433,35,398,5376
2025-12-06,Arbitrum,906693.1138468167,20234,8707,873,7834,89722
2025-12-06,Base,714743.268073251,646,437,28,409,10819
2025-12-06,Optimism,267459.64240900025,1593,1310,47,1263,8416
2025-12-06,Polygon,167884.53791193815,826,731,93,638,30488
2025-12-06,Solana,1310554.8945880006,2532,1477,96,1381,48467
2025-12-06,Ethereum,2049803.5842077883,1346,1201,258,943,72575
2025-12-06,TRON,5345226.055399495,3351,3154,173,2981,169397
2025-12-06,BSC,4041510.2707449384,12519,11365,1239,10126,462849
2025-12-06,Gnosis,307356.19817986025,7335,2786,30,2756,25997
2025-12-06,zkSync,0.0,0,0,0,0,251
2025-12-06,Scroll,1541181.4293880167,19005,6030,179,5851,42416
2025-12-06,Linea,115626.85788321635,2196,917,10,907,12561
2025-12-06,Starknet,202211.55737699944,1410,1410,58,1352,4510
2025-12-06,Bitcoin,0.0,0,0,0,0,1
2025-12-06,Sonic,1815.3567195871951,40,38,19,19,292
2025-12-06,TON,0.0,0,0,0,0,8984
2025-12-07,Avalanche,97458.07446807172,448,439,44,395,5420
2025-12-07,Arbitrum,742493.5250541974,19020,8372,667,7705,90389
2025-12-07,Base,993330.5088782823,604,449,54,395,10870
2025-12-07,Optimism,434338.29139199946,1539,1257,40,1217,8456
2025-12-07,Polygon,205559.2995845955,784,736,97,639,30585
2025-12-07,Solana,1661098.9968660001,2463,1431,99,1332,48566
2025-12-07,Ethereum,1094879.5136035262,533,461,33,428,72608
2025-12-07,TRON,3940808.5876544197,2030,1886,95,1791,169492
2025-12-07,BSC,1797255.7010529567,8414,7872,352,7520,463201
2025-12-07,Gnosis,258073.00531469093,5559,2384,25,2359,26022
2025-12-07,zkSync,0.0,0,0,0,0,251
2025-12-07,Scroll,1276356.5707300247,18347,5720,125,5595,42541
2025-12-07,Linea,75891.99276716329,1762,799,15,784,12576
2025-12-07,Starknet,221991.97999999986,1542,1542,58,1484,4568
2025-12-07,Bitcoin,0.0,0,0,0,0,1
2025-12-07,Sonic,283.27008560221583,29,29,18,11,310
2025-12-07,TON,0.0,0,0,0,0,8984
2025-12-08,Avalanche,68227.31495518005,457,449,43,406,5463
2025-12-08,Arbitrum,526917.1658131783,18351,8405,755,7650,91144
2025-12-08,Base,748697.3525857867,519,373,43,330,10913
2025-12-08,Optimism,209776.05379100004,1133,877,34,843,8490
2025-12-08,Polygon,547529.5378438887,896,808,108,700,30693
2025-12-08,Solana,4015096.1137488345,3340,2412,307,2105,48873
2025-12-08,Ethereum,2233496.4748593736,759,662,73,589,72681
2025-12-08,TRON,6768559.713696848,3743,3586,923,2663,170415
2025-12-08,BSC,2235962.547663285,10978,10398,442,9956,463643
2025-12-08,Gnosis,305283.24095008045,5808,2561,38,2523,26060
2025-12-08,zkSync,0.0,0,0,0,0,251
2025-12-08,Scroll,1571175.9804980408,18498,5765,153,5612,42694
2025-12-08,Linea,114516.2549273449,1908,896,23,873,12599
2025-12-08,Starknet,221894.04999999993,1482,1482,37,1445,4605
2025-12-08,Bitcoin,0.0,0,0,0,0,1
2025-12-08,Sonic,0.0,0,0,0,0,310
2025-12-08,TON,0.0,0,0,0,0,8984
2025-12-09,Avalanche,40105.46282300001,383,380,24,356,5487
2025-12-09,Arbitrum,647658.1701323886,19025,8895,808,8087,91952
2025-12-09,Base,396924.1393554169,578,439,51,388,10964
2025-12-09,Optimism,339330.41289600014,1806,1490,51,1439,8541
2025-12-09,Polygon,585972.4062194187,1080,1010,164,846,30857
2025-12-09,Solana,2356550.6278133346,3929,2777,454,2323,49327
2025-12-09,Ethereum,2452073.2459397838,1531,1415,195,1220,72876
2025-12-09,TRON,7384118.415746372,3985,3785,1084,2701,171499
2025-12-09,BSC,3537139.8028451186,7206,6511,286,6225,463929
