unix_time,date_time,Raydium,Orca,Aldrin,Step,Saber,Mercurial,Lifinity,Crema,Cropper,Saros,Others,Penguin,Onemoon,Cykura,Serum,Serum Swap,Swim,Dooar,Marinade,Symmetry,Goosefx,Invariant,Dradex Swap,Raydium Clamm,Openbook,Openbook Swap,Meteora,Jupiter Limit Order,Oasis,Phoenix,Fluxbeam,Lido,Jito,Solblaze,Jpool,Jupiter Dca,Meteora Dlmm,Sanctum,Openbook V2,Stake Pool,Raydium Cp,1intro,Jupiter Perp,Pump.fun,Stabble,Jupiterz,Solfi,Dexlab,Zerofi,Pump AMM,Jupiter Limit Order V2,Meteora Dynamic Bonding Curve,Raydium Launchlab,Heaven,Tesserav,Humidifi,Defituna,Solfi V2,Goonfi,Obric V2,Aquifer,Alphaq,Pancakeswap V3,Manifest,Goonfi V2,Bisonfi,Jupiter Lend Earn,Scorch
1753833600,30-07-2025,118891114.29864037,657376376.1727124,0,0,0,0,0,0,0,0,505298028.5793855,0,0,0,0,0,0,0,0,0,0,0,0,755349479.2837496,0,0,0,0,0,0,0,0,0,0,0,0,459049127.1897657,0,0,0,411791413.57419866,0,0,0,0,89232776.42234659,171273219.6179949,0,200746438.19687238,8240916357.768141,0,0,145112301.62281814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753920000,31-07-2025,134993284.51044345,526365727.7563483,0,0,0,0,0,0,0,0,472786936.6462137,0,0,0,0,0,0,0,0,0,0,0,0,666666902.7116892,0,0,111596494.05314577,0,0,0,0,0,0,0,0,0,471414089.2560451,0,0,0,329422860.3873978,0,0,0,0,0,138643027.3895407,0,184899193.27177632,8496181512.114029,0,0,125047026.52002923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754006400,01-08-2025,112953833.70364223,726788041.4814861,0,0,0,0,0,0,0,0,528286447.383721,0,0,0,0,0,0,0,0,0,0,0,0,840335693.8978909,0,0,0,0,0,0,0,0,0,0,0,0,494991508.7785114,0,0,0,277003079.4709503,0,200637443.29266703,0,0,133915550.65376453,200241995.1951225,0,0,5639698417.467951,0,0,114262671.15097852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754092800,02-08-2025,90018299.58726078,332775799.362834,0,0,0,0,0,0,0,0,386496010.73861396,0,0,0,0,0,0,0,0,0,0,0,0,803694099.5534433,0,0,0,0,0,0,0,0,0,0,0,0,324235752.60325825,0,0,0,196639682.2129883,0,0,0,0,97016006.68999721,109219334.01359555,0,80592537.81027423,8223439258.284251,0,0,79067144.2587512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754179200,03-08-2025,81665370.51214838,216154907.804436,0,0,0,0,0,0,0,0,305127608.126462,0,0,0,0,0,0,0,0,0,0,0,0,624264227.303678,0,0,0,0,0,0,0,0,0,0,0,0,252019733.55574152,0,0,0,256790178.08370075,0,0,0,0,69202377.15830697,81398807.73448902,0,99275057.87637812,8478820997.454603,0,0,101086486.9085785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754265600,04-08-2025,102308990.83757977,374794167.62948525,0,0,0,0,0,0,0,0,436876208.77091223,0,0,0,0,0,0,0,0,0,0,0,0,812170023.963356,0,0,78183877.06093103,0,0,0,0,0,0,0,0,0,338503090.1151847,0,0,0,370474663.04307,0,0,0,0,0,106133550.39585309,0,100403950.09180027,8625671792.191021,0,0,128962807.71457715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754352000,05-08-2025,133139221.57105744,451672957.2639969,0,0,0,0,0,0,0,0,540305933.9467518,0,0,0,0,0,0,0,0,0,0,0,0,883130337.7533253,0,0,0,0,0,0,0,0,0,0,0,0,451708861.84915143,0,0,0,366109155.5470046,0,0,0,0,88893713.6497992,114908765.59021822,0,206909771.32504737,6528556563.733351,0,0,99054600.27175796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754438400,06-08-2025,132554016.30489035,377130405.2393806,0,0,0,0,0,0,0,0,396205842.0200807,0,0,0,0,0,0,0,0,0,0,0,0,764729357.2444265,0,0,0,0,0,0,0,0,0,0,0,0,395119786.2706253,0,0,0,209501525.77967095,0,0,154396168.43601626,0,68442248.87490833,94943085.45534813,0,155403347.8887088,6132701571.200242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754524800,07-08-2025,118481802.10646473,382836411.37895656,0,0,0,0,0,0,0,0,652388533.9647437,0,0,0,0,0,0,0,0,0,0,0,0,922427322.2667354,0,0,148434269.54093015,0,0,0,0,0,124565578.0028562,0,0,0,380181453.5043739,0,0,0,267062760.85205254,0,0,134679329.6217477,0,0,0,0,127875148.02936646,6940226362.425187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754611200,08-08-2025,114079330.17887971,526594070.12997276,0,0,0,0,0,0,0,0,543061383.0397726,0,0,0,0,0,0,0,0,0,0,0,0,1013934591.6686223,0,0,121958214.05019066,0,0,0,0,0,0,0,0,0,541712426.6416404,0,0,0,218458568.82076135,0,0,137868484.52869588,0,0,116987628.21198986,0,106610021.63038859,7413503418.607817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754697600,09-08-2025,111725416.57797709,433449782.92402023,0,0,0,0,0,0,0,0,490000127.9257313,0,0,0,0,0,0,0,0,0,0,0,0,1047269050.7675148,0,0,112546890.01690964,0,0,0,0,0,0,0,0,0,446027990.6218372,0,0,0,139503082.20600975,0,0,130292664.16659233,0,0,105695388.52928463,0,102989599.83769503,6558065690.334532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754784000,10-08-2025,124460946.72814804,541768867.1670603,0,0,0,0,0,0,0,0,506112582.4535263,0,0,0,0,0,0,0,0,0,0,0,0,1161984559.031252,0,0,96235454.77082534,0,0,0,0,0,0,0,0,0,431732542.00061363,0,0,0,101796681.51007335,0,0,134444292.66498888,0,88405056.14434078,126241979.04579026,0,0,6844105145.372246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754870400,11-08-2025,145603011.53790528,632279737.1348168,0,0,0,0,0,0,0,0,586352038.4147202,0,0,0,0,0,0,0,0,0,0,0,0,1259644044.58733,0,0,0,0,0,0,0,0,0,0,0,0,516920464.99751383,0,0,0,19335973220.52875,0,0,189557832.55423364,0,125779389.86535096,198451391.19892666,0,118298822.07655495,5927758540.770588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754956800,12-08-2025,139907404.19454187,658449543.6664188,0,0,0,0,0,0,0,0,596338514.2914625,0,0,0,0,0,0,0,0,0,0,0,0,1128058623.5248382,0,0,130865168.31616573,0,0,0,0,0,0,0,0,0,492677002.153822,0,0,0,263266538.57401833,0,0,192625097.9578295,0,161422881.19916582,217912352.03349236,0,0,4428596821.594693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755043200,13-08-2025,179611856.47605488,928733069.518254,0,0,0,0,0,0,0,0,862386794.9705033,0,0,0,0,0,0,0,0,0,0,0,0,1340759954.7061856,0,0,0,0,0,0,0,0,0,0,0,0,600068862.1110879,0,0,0,154623115.4032909,0,178539044.48811388,240734572.2072808,0,161136652.72064966,258405812.73327526,0,0,5466248009.403481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755129600,14-08-2025,170454305.1204615,1450945049.9220774,0,0,0,0,0,0,0,0,899601902.6797719,0,0,0,0,0,0,0,0,0,0,0,0,1459376715.4676094,0,0,0,0,0,0,0,0,0,0,0,0,701509254.0415204,0,0,0,172884820.22201505,0,681063021.6944803,193768661.70035118,0,0,387754254.3387897,0,284952882.65230376,4280884130.5605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755216000,15-08-2025,116956392.08466595,741665094.2825044,0,0,0,0,0,0,0,0,596945257.4915881,0,0,0,0,0,0,0,0,0,0,0,0,1039152916.4075706,0,0,0,0,0,0,0,0,0,0,0,0,481455729.84642285,0,0,0,119241329.37026167,0,135465859.58255658,159670764.4262176,0,0,163159607.94024843,0,326390069.41877496,5766481446.641144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755302400,16-08-2025,75355520.35552001,368126188.25771093,0,0,0,0,0,0,0,0,397462318.7548006,0,0,0,0,0,0,0,0,0,0,0,0,970904938.8061098,0,0,0,0,0,0,0,0,0,0,0,0,250414137.99491253,0,0,0,80989756.56231628,0,0,147306189.74355036,0,54090397.3079178,107447039.11599892,0,270810536.6556139,6211418179.073364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755388800,17-08-2025,77812608.35285777,374438725.9105358,0,0,0,0,0,0,0,0,418782127.78781295,0,0,0,0,0,0,0,0,0,0,0,0,1045798000.5146941,0,0,0,0,0,0,0,0,0,0,0,0,248651887.23082337,0,0,0,221616374.07188052,0,0,140356676.0834554,0,77568967.02917151,111197765.18787499,0,226386881.39872104,7324119394.056641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755475200,18-08-2025,0,548739281.1306849,0,0,0,0,0,0,0,0,557928648.6853024,0,0,0,0,0,0,0,0,0,0,0,0,1107056064.7559776,0,0,0,0,0,0,0,0,0,0,0,0,346269759.5128682,0,0,0,103327199.63691203,0,140043854.14122602,174955425.32433814,0,119981713.87179849,143313641.81287,0,283271659.73428905,6700447365.611824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755561600,19-08-2025,95639962.60294424,579514482.2005756,0,0,0,0,0,0,0,0,548337826.2784822,0,0,0,0,0,0,0,0,0,0,0,0,951807948.8795658,0,0,0,0,0,0,0,0,0,0,0,0,401971202.45441866,0,0,0,0,0,177721313.4222097,130019231.61953442,0,0,174131298.21713552,0,157285905.24298725,7107489770.818686,0,0,0,140553425.1625233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755648000,20-08-2025,0,574180160.3497082,0,0,0,0,0,0,0,0,530625041.3857493,0,0,0,0,0,0,0,0,0,0,0,0,1166950442.0217066,0,0,0,0,0,0,0,0,0,0,0,0,404314144.64190304,0,0,0,119345279.82595108,0,151875368.00001794,142380271.04645273,0,122061624.19107972,166942712.2448627,0,229102627.87384966,7652691346.802366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755734400,21-08-2025,247997923.58776924,648048044.6810242,0,0,0,0,0,0,0,0,605681503.1044862,0,0,0,0,0,0,0,0,0,0,0,0,1195654386.8478649,0,0,0,0,0,0,0,0,0,0,0,0,1126834351.3163204,0,0,0,0,0,145271444.1952646,139888187.4763797,0,103375776.82466374,226799223.52621093,0,338471773.21929103,6816379337.408045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755820800,22-08-2025,123315914.84094,942722679.7850636,0,0,0,0,0,0,0,0,634872670.6430985,0,0,0,0,0,0,0,0,0,0,0,0,1145684815.197878,0,0,0,0,0,0,0,0,0,0,0,0,651014005.9647294,0,0,0,0,0,644713801.5991571,148477612.15180779,0,163073168.0501693,271922041.23028064,0,473631911.4381644,6399353747.374489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755907200,23-08-2025,96596336.62100896,498168743.06663585,0,0,0,0,0,0,0,0,483233199.1253727,0,0,0,0,0,0,0,0,0,0,0,0,933686542.9410914,0,0,0,0,0,0,0,0,0,0,0,0,380904457.21503216,0,0,0,0,0,82398961.28100368,143708901.3926832,0,109105987.57037222,154223017.9888686,0,268421244.60207462,6702561556.570711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755993600,24-08-2025,115234512.56850827,1023113638.1885734,0,0,0,0,0,0,0,0,566780104.0153244,0,0,0,0,0,0,0,0,0,0,0,0,1228951986.3533115,0,0,0,0,0,0,0,0,0,0,0,0,541470331.108118,0,0,0,0,0,452989868.79400957,130918737.74216172,0,127643894.58418682,245802669.79045385,0,287014043.3991038,6919107642.828304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756080000,25-08-2025,114937822.158277,1099573851.3733997,0,0,0,0,0,0,0,0,640912375.378252,0,0,0,0,0,0,0,0,0,0,0,0,1205231169.172034,0,0,0,0,0,0,0,0,0,0,0,0,576602279.8933319,0,0,0,0,0,464916325.67066085,165759302.85047597,0,175717587.84187877,221256133.01573887,0,365374414.8821352,6784849986.683678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756166400,26-08-2025,0,671543350.9200327,0,0,0,0,0,0,0,0,546648427.7212476,0,0,0,0,0,0,0,0,0,0,0,0,949817806.1613064,0,0,0,0,0,0,0,0,0,0,0,0,371562754.1867186,0,0,0,0,0,181752240.44026938,182255129.32660547,92942688.86297412,118970547.09181017,150462236.83275777,0,171848912.4192615,6323897021.418076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756252800,27-08-2025,0,1178688850.108502,0,0,0,0,112026862.69096223,0,0,0,694549493.4589993,0,0,0,0,0,0,0,0,0,0,0,0,1087833697.3030524,0,0,0,0,0,0,0,0,0,0,0,0,453176924.17291707,0,0,0,0,0,426487305.56299657,219659643.4996452,0,141272396.7997513,217471847.8358721,0,202165880.59988302,6329058245.364969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756339200,28-08-2025,93449516.29427968,1060127310.6922444,0,0,0,0,0,0,0,0,659461750.1036177,0,0,0,0,0,0,0,0,0,0,0,0,1004662342.9905527,0,0,0,0,0,0,0,0,0,0,0,0,424607049.92481965,0,0,0,0,0,451007338.8300161,214107959.13501608,0,149338042.300041,176702516.55515373,0,321724908.6804187,6568307590.824965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756425600,29-08-2025,0,1751021907.5741246,0,0,0,0,0,0,0,0,978591128.6980268,0,0,0,0,0,0,0,0,0,0,0,0,1039603637.9725108,0,0,0,0,0,0,0,0,0,0,0,0,685905053.2709786,156101394.64481178,0,0,0,0,764761364.2582139,160938296.27727297,0,159946318.35033897,227686639.80914265,0,159247230.3352853,5678538815.698251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756512000,30-08-2025,0,457043669.6023997,0,0,0,0,0,0,0,0,365761937.8922247,0,0,0,0,0,0,0,0,0,0,0,0,547918512.9418553,0,0,0,0,0,0,0,0,0,0,0,0,228736435.28986037,0,0,0,83472095.14794208,0,64590394.73328477,123905145.02408987,0,83075454.35885489,104870637.41785051,0,0,5489892125.750941,0,275937453.93431264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756598400,31-08-2025,72463120.33323243,381255088.88749295,0,0,0,0,0,0,0,0,340736748.71220773,0,0,0,0,0,0,0,0,0,0,0,0,646232581.791033,0,0,0,0,0,0,0,0,0,0,0,0,291254236.0348444,0,0,0,54580773.226700306,0,0,124916173.05033039,0,56529680.62060641,93724960.61942506,0,0,4656297347.608698,0,400850025.80992556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756684800,01-09-2025,102971858.89732225,670613714.8882989,0,0,0,0,0,0,0,0,662503990.064206,0,0,0,0,0,0,0,0,0,0,0,0,1015622342.736176,0,0,0,0,0,0,0,0,0,0,0,0,586873543.9012992,0,0,0,0,0,177531113.60256523,140122421.84113997,0,136199079.701343,161501142.7615179,0,0,4056420618.5908833,0,479112138.0722037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756771200,02-09-2025,90085831.86727597,755647306.9865093,0,0,0,0,0,0,0,0,559569928.1717649,0,0,0,0,0,0,0,0,0,0,0,0,824977270.3011923,0,0,0,0,0,0,0,0,0,0,0,0,435455305.18807757,0,0,0,0,0,182203181.94398153,159058984.60046896,0,111747036.5773142,161543360.10733065,0,0,3280359297.0388007,0,572056068.584716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756857600,03-09-2025,87163121.70270957,605710829.1486446,0,0,0,0,0,0,0,0,663569440.738146,0,0,0,0,0,0,0,0,0,0,0,0,826033598.5725715,0,0,0,0,0,0,0,0,0,0,0,0,373501042.25779366,0,0,0,0,0,93688146.98850808,197989879.3109109,0,96851644.0730198,106049192.89650263,0,0,4316428077.960634,0,596697943.948922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756944000,04-09-2025,0,539364539.3699161,0,0,0,0,0,0,0,0,566918423.5844176,0,0,0,0,0,0,0,0,0,0,0,0,810168785.6963707,0,0,0,0,0,0,0,0,0,0,0,0,364405454.64295727,0,0,0,0,0,0,170336676.36478043,85761697.17146851,90803541.85092503,94559002.23889215,0,0,4839409814.4377365,0,545019508.193074,0,0,99726618.40910932,0,0,0,0,0,0,0,0,0,0,0,0,0
1757030400,05-09-2025,0,864943042.6685698,0,0,0,0,0,0,0,0,803833038.728861,0,0,0,0,0,0,0,0,0,0,0,0,1125284738.6795776,0,0,0,0,0,0,0,0,0,0,0,0,428614431.7625402,0,0,0,0,0,391249287.0155598,158734694.9192565,163964284.57784784,0,0,0,0,4793068530.878299,0,442206626.4873588,0,0,355655420.1482403,1232023161.0068374,0,0,0,0,0,0,0,0,0,0,0,0
1757116800,06-09-2025,57187235.16535032,254269774.72018248,0,0,0,0,0,0,0,0,425147461.7300685,0,0,0,0,0,0,0,0,0,0,0,0,779208730.1073059,0,0,0,0,0,0,0,0,0,0,0,0,169922311.90242302,0,0,0,0,0,0,128366023.80512832,0,0,60950845.01869454,0,0,5457357536.590882,0,409479465.14860976,0,0,128931464.9038794,527363009.3189737,0,0,0,0,0,0,0,0,0,0,0,0
1757203200,07-09-2025,64920717.75594279,264391272.7316685,0,0,0,0,0,0,0,0,430552096.0205682,0,0,0,0,0,0,0,0,0,0,0,0,691231639.6009177,0,0,85797246.28545204,0,0,0,0,0,0,0,0,0,211032668.81894052,0,0,0,0,0,0,128314700.1732221,0,0,0,0,0,4808094761.899874,0,297789474.28805935,0,0,121536743.27389215,304601627.1747794,0,0,0,0,0,0,0,0,0,0,0,0
1757289600,08-09-2025,0,598415940.0340999,0,0,0,0,0,0,0,0,722678223.6395072,0,0,0,0,0,0,0,0,0,0,0,0,925808626.1589172,0,0,0,0,0,0,0,0,0,0,0,0,329561070.2649758,0,0,0,0,0,133160959.64143915,174657892.07969174,0,107416380.52634317,0,0,0,5371072130.356501,0,398698194.92569166,0,0,184247416.03311974,569778397.5605773,0,0,0,0,0,0,0,0,0,0,0,0
1757376000,09-09-2025,0,641268129.316665,0,0,0,0,0,0,0,0,678689182.4831942,0,0,0,0,0,0,0,0,0,0,0,0,944309691.8446075,0,0,147682378.5339557,0,0,0,0,0,0,0,0,0,411878854.04868096,0,0,0,0,0,142188536.57644945,165661720.12678704,0,0,0,0,0,5670066031.350321,0,436907713.58923286,0,0,262374600.36692178,909499463.3519937,0,0,0,0,0,0,0,0,0,0,0,0
1757462400,10-09-2025,0,602502023.4371374,0,0,0,0,0,0,0,0,931440710.1614245,0,0,0,0,0,0,0,0,0,0,0,0,984112415.5036135,0,0,0,0,0,0,0,0,0,0,0,0,513298033.8849231,0,0,0,0,0,157611517.89678878,191066413.05377692,0,0,146417017.74289373,0,0,5336574824.427657,0,441001196.3952058,0,0,273109994.4906709,1165883896.6435745,0,0,0,0,0,0,0,0,0,0,0,0
1757548800,11-09-2025,0,739221777.6898403,0,0,0,0,0,0,0,0,728551732.8066924,0,0,0,0,0,0,0,0,0,0,0,0,896178422.1704756,0,0,0,0,0,0,0,0,0,0,0,0,401153622.8426534,0,0,0,0,0,218193124.5023831,169959980.97994184,0,0,202777088.05380672,0,0,6614539498.196733,0,465798642.44076824,0,0,171610700.88754293,880144970.0485438,0,0,0,0,0,0,0,0,0,0,0,0
1757635200,12-09-2025,0,664375283.3948944,0,0,0,0,0,0,0,0,933980022.0960982,0,0,0,0,0,0,0,0,0,0,0,0,919909791.5344238,0,0,0,0,0,0,0,0,0,0,0,0,419632793.76261365,0,0,0,0,0,245387337.6518001,184628297.26525912,0,0,372569610.20954233,0,0,6968454824.329267,0,519246537.9472316,0,0,426091809.06062216,1171143159.20313,0,0,0,0,0,0,0,0,0,0,0,0
1757721600,13-09-2025,0,529635552.8873372,0,0,0,0,0,0,0,0,726870170.537326,0,0,0,0,0,0,0,0,0,0,0,0,953120579.2293686,0,0,130093657.21252619,0,0,0,0,0,0,0,0,0,388190262.3534717,0,0,0,0,0,0,157728730.4248786,0,0,328617777.980894,0,123165510.06144303,6951145553.900435,0,491513542.98349977,0,0,0,749218338.8170447,0,0,0,0,0,0,0,0,0,0,0,0
1757808000,14-09-2025,0,651448405.424897,0,0,0,0,0,0,0,0,913384527.1336163,0,0,0,0,0,0,0,0,0,0,0,0,981770941.479169,0,0,0,0,0,0,0,0,0,0,0,0,486671613.8683123,0,0,0,0,0,0,239687139.34250218,0,0,326788429.9025656,0,166513931.00517622,5962227389.377069,0,509614587.24801034,0,0,243474444.802355,1468158309.1503453,0,0,0,0,0,0,0,0,0,0,0,0
1757894400,15-09-2025,0,741075760.1146076,0,0,0,0,0,0,0,0,1008053513.872204,0,0,0,0,0,0,0,0,0,0,0,0,951396049.5144523,0,0,0,0,0,0,0,0,0,0,0,0,514376511.08681554,0,0,0,0,0,240378935.41917214,256945772.44448933,0,0,203764815.04585314,0,0,5254342316.265808,0,553687957.324573,0,0,271438191.0518328,1553417528.0982423,0,0,0,0,0,0,0,0,0,0,0,0
1757980800,16-09-2025,0,611027629.2202016,0,0,0,0,0,0,0,0,862615942.1017057,0,0,0,0,0,0,0,0,0,0,0,0,892848025.8522085,0,0,286538771.6742856,0,0,0,0,0,0,0,0,0,427881499.27874327,0,0,0,0,0,0,237387687.77858305,0,0,155283069.0332636,0,0,5844016409.610026,0,593775676.6450927,0,0,208910320.8525142,974166505.4532436,0,0,0,0,0,0,0,0,0,0,0,0
1758067200,17-09-2025,0,1092645355.3715994,0,0,0,0,0,0,0,0,1045818885.8995401,0,0,0,0,0,0,0,0,0,0,0,0,1030246197.981816,0,0,286769763.77138907,0,0,0,0,0,0,0,0,0,452091198.1558921,0,0,0,0,0,296026637.8980112,186174082.98660287,0,0,0,0,0,6064418621.017233,0,603438865.9524949,0,0,368100920.92999035,2172417976.042892,0,0,0,0,0,0,0,0,0,0,0,0
1758153600,18-09-2025,0,734832350.4015716,0,0,0,0,0,0,0,0,1020601120.045866,0,0,0,0,0,0,0,0,0,0,0,0,1003292689.4031831,0,0,255928341.99497607,0,0,0,0,0,0,0,0,0,391553997.2352674,0,0,0,0,0,0,149895104.18716487,0,149949712.80934048,0,0,0,6064857295.248441,0,739509716.8402063,0,0,308416776.12342286,1451438968.2613664,0,0,0,0,0,0,0,0,0,0,0,0
1758240000,19-09-2025,0,540522690.5395627,0,0,0,0,0,0,0,0,830808657.1094103,0,0,0,0,0,0,0,0,0,0,0,0,830775135.2315934,0,0,235582856.72428852,0,0,0,0,0,0,0,0,0,296586771.7950344,0,0,0,0,0,0,167006322.49490678,0,136214152.84617582,0,0,0,5921595904.8239355,0,786218781.7403765,0,0,280438141.29332733,903094543.3740108,0,0,0,0,0,0,0,0,0,0,0,0
1758326400,20-09-2025,0,364183374.4771616,0,0,0,0,0,0,0,0,506462746.40143764,0,0,0,0,0,0,0,0,0,0,0,0,897544701.7709125,0,0,203254913.84476987,0,0,0,0,0,0,0,0,0,310340364.2568624,0,0,0,0,0,0,119221793.00575916,0,96091112.2931101,0,0,0,6032020120.450524,0,736423564.7417475,0,0,194541264.67840064,473962620.0846608,0,0,0,0,0,0,0,0,0,0,0,0
1758412800,21-09-2025,0,590289836.8881887,0,0,0,0,111852206.73921953,0,0,0,653642962.842805,0,0,0,0,0,0,0,0,0,0,0,0,1078330538.5940707,0,0,204079741.25029963,0,0,0,0,0,0,0,0,0,431645458.80590624,0,0,0,0,0,0,105812747.9031523,0,0,0,0,0,7185493308.2355995,0,733825406.841929,0,0,283753967.4748894,744434278.8118694,0,0,0,0,0,0,0,0,0,0,0,0
1758499200,22-09-2025,0,866505753.1630379,0,0,0,0,0,0,0,0,1060750880.6496496,0,0,0,0,0,0,0,0,0,0,0,0,896179563.8159007,0,0,206628090.39381605,0,0,0,0,0,0,0,0,0,439662656.67481554,0,0,0,0,0,409775620.05363935,0,0,0,0,0,0,6742149616.315514,0,760755005.6344599,0,0,434737902.59150875,1605096297.3492541,194270930.08871737,0,0,0,0,0,0,0,0,0,0,0
1758585600,23-09-2025,0,576647052.5735106,0,0,0,0,0,0,0,0,882484323.5071911,0,0,0,0,0,0,0,0,0,0,0,0,742850638.4375591,0,0,161756832.7560101,0,0,0,0,0,0,0,0,0,380117501.84461755,0,0,0,131546745.5760819,0,0,0,0,0,130231966.6879685,0,0,6719624797.45092,0,774936068.4059939,0,0,550415746.531754,1478047199.2900739,0,0,0,0,0,0,0,0,0,0,0,0
1758672000,24-09-2025,0,550320802.2709225,0,0,0,0,0,0,0,0,782073541.5032367,0,0,0,0,0,0,0,0,0,0,0,0,747624008.770398,0,0,175971960.5009188,0,0,0,0,0,0,0,0,0,314386956.278009,0,0,0,0,0,265901717.146198,0,0,0,156452052.81832215,0,0,6319878663.322086,0,760032993.3219578,0,0,524777607.9343628,1580808916.4677134,0,0,0,0,0,0,0,0,0,0,0,0
1758758400,25-09-2025,0,779446464.087812,0,0,0,0,0,0,0,0,873570430.4195032,0,0,0,0,0,0,0,0,0,0,0,0,889154166.9601495,0,0,172982145.959826,0,0,0,0,0,0,0,0,0,419553616.7012584,0,0,0,0,0,483975556.5796851,0,0,0,181278458.078145,0,0,6599621435.791804,0,576864802.8216867,0,0,503065783.8280624,1914161848.3398583,0,0,0,0,0,0,0,0,0,0,0,0
1758844800,26-09-2025,0,628896918.337493,0,0,0,0,0,0,0,0,850386538.3709557,0,0,0,0,0,0,0,0,0,0,0,0,981840003.1812536,0,0,162971144.99176034,0,0,0,0,0,210719972.64868462,0,0,0,327600015.86525404,0,0,0,0,0,330488579.94450414,0,0,0,0,0,0,7152054682.313793,0,458192743.1411268,0,0,341129844.8688545,1417659501.2546885,0,0,0,0,0,0,0,0,0,0,0,0
1758931200,27-09-2025,0,281985334.58791846,0,0,0,0,0,0,0,0,417838791.4147402,0,0,0,0,0,0,0,0,0,0,0,0,1065996966.6825619,0,0,169335419.102312,0,0,0,0,0,0,0,0,0,228204960.96514097,0,0,0,0,0,0,81242360.27378519,0,0,68031671.25661968,0,0,7635991140.521912,0,359558224.4099554,0,0,159586225.47318032,741814665.4634835,0,0,0,0,0,0,0,0,0,0,0,0
1759017600,28-09-2025,0,316562259.62693197,0,0,0,0,0,0,0,0,479834968.0321571,0,0,0,0,0,0,0,0,0,0,0,0,1286624007.0786684,0,0,184143291.5361934,0,0,0,0,0,0,0,0,0,229265182.27781585,0,0,0,0,0,0,79317398.94174677,0,0,84640810.51192519,0,0,7115289755.673603,0,332684667.8120395,0,0,180015782.88641044,780877840.1659335,0,0,0,0,0,0,0,0,0,0,0,0
1759104000,29-09-2025,0,510324378.6228732,0,0,0,0,0,0,0,0,584590651.110575,0,0,0,0,0,0,0,0,0,0,0,0,1257856430.0209858,0,0,167646059.0139178,0,0,0,0,0,0,0,0,0,276978374.9445372,0,0,0,0,0,0,136422841.25238416,0,0,99673489.29624873,0,0,7074702317.684642,0,330837028.6070261,0,0,184560098.06036246,966859491.0791858,0,0,0,0,0,0,0,0,0,0,0,0
1759190400,30-09-2025,0,504931942.48069817,0,0,0,0,0,0,0,0,654225285.4417363,0,0,0,0,0,0,0,0,0,0,0,0,1394945973.999424,0,0,161236886.02657452,0,0,0,0,0,0,0,0,0,335563286.6495142,239645582.24195173,0,0,0,0,0,139395370.42017812,0,0,0,0,0,7634527651.041333,0,355411777.13398504,0,0,163076437.99582127,706912916.4738938,0,0,0,0,0,0,0,0,0,0,0,0
